Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	GMX_AirPressure	GMX_AirTemp	GMX_RealiveHumidity	GMX_WindDirection	GMX_True	GMX_WindSpeed	GMX_WindGust	GMX_GPSFix	WBT_Status	WBT_Ens	WBT_Min	
2026-05-24 03:55:00	57.95805	17.58468	12	54	0	1	600	0	0	0.014	13.3	12	9.642	8.89	1019.7	11.3	90	270	1	5	5.9	1	0	3	7	
2026-05-24 04:10:00	57.95439	17.58258	13	55	0	1	610	0	0	0.014	13.4	12	9.443	8.8	1019.8	11.2	91	270	1	4.5	5.3	1	0	3	7	
2026-05-24 04:25:00	57.95151	17.58018	12	56	0	1	610	0	0	0.014	13.4	12	9.487	8.81	1019.8	11.1	91	265	1	4.3	5.5	1	0	3	7	
2026-05-24 04:40:00	57.94833	17.57805	12	57	0	1	610	0	0	0.014	13.4	12	9.518	8.81	1019.9	11	91	265	1	3.9	5	1	0	3	7	
2026-05-24 04:55:00	57.94569	17.57703	13	58	0	1	610	0	0	0.014	13.4	12	9.616	8.83	1020	11	92	275	1	4	4.9	1	0	3	7	
2026-05-24 05:10:00	57.94299	17.57481	13	59	0	1	610	0	0	0.014	13.5	12	9.756	8.86	1020.1	11	92	270	1	3.9	4.8	1	0	3	7	
2026-05-24 05:25:00	57.94044	17.57268	14	0	0	1	610	0	0	0.014	13.5	12	9.764	8.86	1020.2	11	92	275	1	3.6	4.8	1	0	3	7	
2026-05-24 05:40:00	57.93813	17.5695	14	1	0	1	610	0	0	0.014	13.5	12	9.789	8.86	1020.3	11.1	92	280	1	3.8	4.6	1	0	3	7	
2026-05-24 05:55:00	57.9357	17.56602	13	2	0	1	640	0	0	0.014	13.5	13	9.81	8.86	1020.2	11.1	92	285	1	3.7	4.6	1	0	3	7	
2026-05-24 06:10:00	57.93267	17.56227	12	3	0	1	600	0	0	0.016	13.5	13	9.845	8.87	1020.3	11.1	92	285	1	3.3	4.2	1	0	3	7	
2026-05-24 06:25:00	57.93066	17.5596	11	4	0	2	600	0	0	0.014	13.6	13	9.892	8.88	1020.4	11.1	92	280	1	3.2	4	1	0	3	7	
2026-05-24 06:40:00	57.92838	17.55645	12	5	0	1	600	0	0	0.014	13.8	13	9.89	8.88	1020.4	11.1	92	270	1	2.9	4.1	1	0	3	7	
2026-05-24 06:55:00	57.92592	17.55354	12	6	0	1	600	0	0	0.014	13.4	13	9.93	8.89	1020.6	11.2	92	275	1	3.6	4.5	1	0	3	7	
2026-05-24 07:10:00	57.92277	17.55054	13	7	0	1	600	0	0	0.014	13.3	13	9.939	8.89	1020.8	11.3	91	265	1	3	3.8	1	0	3	7	
2026-05-24 07:25:00	57.92022	17.54796	13	8	0	1	600	0	0	0.014	13.2	13	9.952	8.89	1021	11.6	89	280	1	2.6	3.6	1	0	3	7	
2026-05-24 07:40:00	57.91812	17.54514	15	9	0	1	640	0	0	0.016	13.5	13	9.924	8.88	1021.1	11.5	90	250	1	1.5	2.1	1	0	3	7	
2026-05-24 07:55:00	57.91683	17.54451	12	10	0	1	600	0	0	0.016	13.3	13	10.023	8.9	1021.2	11.5	91	245	1	1.6	2.3	1	0	3	7	
2026-05-24 08:10:00	57.91533	17.54328	11	11	0	1	180	0	0	0.014	13.3	13	10.051	8.91	1021.2	11.7	90	270	1	1.7	2.2	1	1	3	0	
2026-05-24 08:15:00	57.915	17.54301	11	12	0	1	600	0	0	0.016	13.3	13	10.041	8.91	1021.4	11.8	90	250	1	1.6	2.3	1	0	3	7	
2026-05-24 08:30:00	57.91374	17.54124	12	13	0	1	600	0	0	0.014	13.6	13	10.2	8.93	1021.5	11.9	89	255	1	1.3	1.8	1	0	3	7	
2026-05-24 08:45:00	57.91263	17.5404	11	14	0	1	600	0	0	0.014	13.3	14	10.294	8.97	1021.5	11.9	90	240	1	0.9	1.4	1	0	3	7	
2026-05-24 09:00:00	57.91212	17.53998	12	15	0	1	600	0	0	0.014	13.8	14	10.478	9	1021.5	11.7	91	225	1	1.9	2.5	1	0	3	7	
2026-05-24 09:15:00	57.91104	17.53995	12	16	0	1	610	0	0	0.014	13.8	14	10.587	9.02	1021.6	11.9	91	235	1	1.5	2	1	0	3	7	
2026-05-24 09:30:00	57.9105	17.53992	12	17	0	1	620	0	0	0.016	13.3	14	10.667	9.04	1021.6	12.2	89	240	1	2.7	3.5	1	0	3	7	
2026-05-24 09:45:00	57.90858	17.53926	34	18	0	1	620	0	0	0.014	13.3	14	10.773	9.08	1021.6	12.3	88	245	1	3.5	4.3	1	0	3	7	
2026-05-24 10:00:00	57.90597	17.53851	11	19	0	1	600	0	0	0.014	13.4	14	10.641	9.05	1021.7	12.5	86	250	1	3	3.9	1	0	3	7	
2026-05-24 10:15:00	57.9036	17.53764	11	20	0	1	600	0	0	0.016	13.7	14	10.66	9.06	1021.5	12.4	86	245	1	2.9	3.6	1	0	3	7	
2026-05-24 10:30:00	57.90198	17.5368	13	21	0	1	610	0	0	0.014	13.3	14	10.735	9.08	1021.7	12.2	88	250	1	2.6	4	1	0	3	7	
2026-05-24 10:45:00	57.90003	17.53503	18	22	0	2	620	0	0	0.014	13.3	14	10.763	9.09	1021.9	12.7	84	275	1	2.7	3.5	1	0	3	7	
2026-05-24 11:15:00	57.8967	17.53275	14	24	0	3	190	0	0	0.014	13.6	14	10.922	9.14	1021.9	12.4	87	255	1	2.6	3.5	1	1	3	0	
2026-05-24 11:20:00	57.8961	17.53266	12	25	0	1	600	0	0	0.016	13.6	14	10.917	9.14	1022	12.6	86	255	1	3.3	4	1	0	3	7	
2026-05-24 11:35:00	57.89427	17.53215	13	26	0	1	610	0	0	0.014	13.3	14	10.948	9.16	1022.1	12.7	86	250	1	2.4	3	1	0	3	7	
2026-05-24 11:50:00	57.89286	17.53227	13	27	0	1	620	0	0	0.014	13.3	14	11.039	9.19	1022.1	12.8	85	270	1	2.1	2.8	1	0	3	7	
2026-05-24 12:05:00	57.89157	17.53182	40	28	0	2	630	0	0	0.014	13.7	14	11.095	9.21	1022	12.7	86	245	1	2.8	3.4	1	0	3	7	
2026-05-24 12:20:00	57.89034	17.532	12	29	0	1	600	0	0	0.014	13.3	14	11.193	9.24	1022.1	12.8	86	265	1	2.2	2.7	1	0	3	7	
2026-05-24 12:35:00	57.88956	17.53242	11	30	0	1	600	0	0	0.014	13.2	15	11.227	9.24	1022.2	12.8	88	255	1	1.4	1.9	1	0	3	7	
2026-05-24 12:50:00	57.8889	17.53416	12	31	0	1	600	0	0	0.014	13.5	15	11.358	9.26	1022	12.9	87	240	1	1.9	2.3	1	0	3	7	
2026-05-24 13:05:00	57.8883	17.53548	12	32	0	1	600	0	0	0.014	13.3	16	11.552	9.3	1021.9	13	87	265	1	2	2.5	1	0	3	7	
2026-05-24 13:20:00	57.88722	17.53581	11	33	0	1	600	0	0	0.014	13.4	17	11.606	9.33	1022	13	86	260	1	2	2.6	1	0	3	7	
2026-05-24 13:35:00	57.8859	17.53647	12	34	0	1	610	0	0	0.014	13.3	17	11.502	9.3	1022	13	86	260	1	2.3	2.8	1	0	3	7	
2026-05-24 13:50:00	57.88479	17.53713	13	35	0	1	610	0	0	0.014	13.8	16	11.559	9.32	1022.3	13.4	84	295	1	1.6	2	1	0	3	7	
2026-05-24 14:05:00	57.88404	17.53755	12	36	0	1	610	0	0	0.014	13.3	16	11.57	9.33	1022.2	13.7	83	270	1	0.7	1.2	1	0	3	7	
2026-05-24 14:20:00	57.88455	17.53968	13	37	0	1	610	0	0	0.014	13.3	17	11.701	9.36	1022	14	79	285	1	2.2	2.7	1	0	3	7	
2026-05-24 14:35:00	57.88413	17.53914	13	38	0	1	610	0	0	0.014	13.8	17	11.743	9.37	1022.1	13.5	83	290	1	1.9	2.6	1	0	3	7	
2026-05-24 14:50:00	57.88353	17.5377	15	39	0	1	610	0	0	0.014	13.3	17	11.689	9.36	1022.2	13.5	82	290	1	2.9	3.3	1	0	3	7	
2026-05-24 15:05:00	57.88275	17.53548	14	40	0	1	610	0	0	0.016	13.3	16	11.672	9.35	1022.4	13.5	83	280	1	3	3.4	1	0	3	7	
2026-05-24 15:35:00	57.88065	17.53068	15	42	0	3	610	0	0	0.016	13.3	16	11.556	9.34	1022.2	13.3	84	290	1	2.4	3	1	0	3	7	
2026-05-24 15:50:00	57.87972	17.52951	14	43	0	1	610	0	0	0.014	13.2	16	11.51	9.34	1022.3	13.6	83	280	1	2.7	3.4	1	0	3	7	
2026-05-24 16:05:00	57.87894	17.52861	41	44	0	1	630	0	0	0.016	13.7	16	11.26	9.29	1022.3	13.3	84	275	1	2.6	3.1	1	0	3	7	
2026-05-24 16:20:00	57.87873	17.52855	12	45	0	1	600	0	0	0.014	13.3	15	11.27	9.29	1022.2	13	86	255	1	2.2	2.8	1	0	3	7	
2026-05-24 16:35:00	57.87795	17.53086	11	46	0	1	600	0	0	0.016	13.3	15	11.31	9.3	1022.2	13.2	85	285	1	1.1	1.7	1	0	3	7	
2026-05-24 16:50:00	57.8778	17.53224	12	47	0	1	600	0	0	0.016	13.3	15	11.31	9.3	1022.2	13.8	82	285	1	1.2	1.9	1	0	3	7	
2026-05-24 17:05:00	57.87807	17.53311	11	48	0	2	600	0	0	0.016	13.5	15	11.323	9.29	1022	14	80	285	1	1.4	1.9	1	0	3	7	
2026-05-24 17:20:00	57.87789	17.5338	11	49	0	1	600	0	0	0.014	13.7	15	11.329	9.31	1021.9	13.6	82	275	1	3	3.6	1	0	3	7	
2026-05-24 17:35:00	57.87717	17.53251	13	50	0	1	610	0	0	0.016	13.6	15	11.334	9.3	1021.9	13.7	81	290	1	3.6	4.2	1	0	3	7	
2026-05-24 17:50:00	57.87627	17.53011	13	51	0	2	630	0	0	0.016	13.5	15	11.305	9.29	1021.9	13.2	84	280	1	2.4	2.9	1	0	3	7	
2026-05-24 18:05:00	57.87543	17.52879	11	52	0	1	600	0	0	0.014	13.4	14	11.261	9.28	1022.1	12.7	87	270	1	2.2	2.8	1	0	3	7	
2026-05-24 18:50:00	57.87327	17.52813	11	55	0	3	600	0	0	0.014	13.3	14	11.253	9.27	1022.5	13.6	81	280	1	3.9	4.6	1	0	3	7	
2026-05-24 19:05:00	57.87198	17.52633	11	56	0	3	600	0	0	0.014	13.2	14	11.28	9.27	1022.4	13.6	81	285	1	5.1	5.9	1	0	3	7	
2026-05-24 19:20:00	57.87036	17.523	12	57	0	1	600	0	0	0.016	13.2	14	11.271	9.27	1022.4	13.2	83	275	1	3.4	4.6	1	0	3	7	
2026-05-24 19:35:00	57.86865	17.5215	11	58	0	2	610	0	0	0.014	13.2	14	11.256	9.27	1022.3	13.1	84	245	1	2.1	3	1	0	3	7	
2026-05-24 19:50:00	57.86775	17.52201	11	59	0	1	610	0	0	0.014	13.2	13	11.223	9.26	1022.4	12.6	87	265	1	2	2.6	1	0	3	7	
2026-05-24 20:05:00	57.867	17.52324	40	0	0	1	630	0	0	0.014	13.2	14	11.235	9.26	1022.4	13	84	260	1	2.8	3.6	1	0	3	7	
2026-05-24 20:20:00	57.86625	17.52462	12	1	0	1	600	0	0	0.014	13.2	13	11.231	9.27	1022.6	12.7	86	250	1	2.9	4.1	1	0	3	7	
2026-05-24 20:35:00	57.86466	17.52552	12	2	0	1	600	0	0	0.016	13.2	13	11.183	9.26	1022.6	13.6	80	260	1	4.5	5.4	1	0	3	7	
2026-05-24 20:50:00	57.86322	17.52546	12	3	0	1	600	0	0	0.014	13.2	13	11.122	9.25	1022.5	13.5	81	255	1	3.7	4.4	1	0	3	7	
2026-05-24 21:05:00	57.8613	17.52549	11	4	0	1	600	0	0	0.014	13.2	13	11.11	9.24	1022.6	12.8	86	245	1	3.3	4.1	1	0	3	7	
2026-05-24 21:20:00	57.85992	17.52654	11	5	0	1	600	0	0	0.014	13.2	13	11.117	9.25	1022.8	12.6	87	240	1	3	4.3	1	0	3	7	
2026-05-24 22:05:00	57.8538	17.52753	12	8	0	3	600	0	0	0.014	13.2	13	11.039	9.24	1022.7	13.3	82	260	1	5.2	6.5	1	0	3	7	
2026-05-24 22:20:00	57.85125	17.52669	13	9	0	2	610	0	0	0.014	13.2	13	11.048	9.23	1022.5	12.6	86	250	1	4.5	5.9	1	0	3	7	
2026-05-24 22:35:00	57.84921	17.52795	13	10	0	3	610	0	0	0.014	13.2	13	11.024	9.23	1022.7	12.6	86	245	1	4.4	5.9	1	0	3	7	
2026-05-24 22:50:00	57.84726	17.53113	14	11	0	2	640	0	0	0.014	13.2	13	11.037	9.24	1022.7	12.5	87	240	1	3.5	4.5	1	0	3	7	
2026-05-24 23:05:00	57.84525	17.53341	11	12	0	2	600	0	0	0.014	13.2	13	11.03	9.23	1022.6	12.6	86	255	1	4.4	5.3	1	0	3	7	
2026-05-24 23:20:00	57.84303	17.53476	11	13	0	1	600	0	0	0.016	13.2	13	10.999	9.21	1022.7	12.8	85	255	1	5.3	6.6	1	0	3	7	
2026-05-24 23:35:00	57.83982	17.53434	13	14	0	1	610	0	0	0.014	13.2	13	10.924	9.2	1022.7	12.8	85	265	1	6.1	7.1	1	0	3	7	
2026-05-24 23:50:00	57.83658	17.53365	12	15	0	1	600	0	0	0.014	13.2	13	10.811	9.18	1022.7	12.8	85	265	1	5.9	6.9	1	0	3	7	
2026-05-25 00:05:00	57.83337	17.5329	12	16	0	1	600	0	0	0.014	13.2	13	10.793	9.17	1022.7	12.9	84	265	1	6	7.2	1	0	3	7	
2026-05-25 00:20:00	57.83001	17.53185	12	17	0	1	600	0	0	0.014	13.2	13	10.837	9.18	1022.5	12.4	87	250	1	5	5.7	1	0	3	7	
2026-05-25 00:35:00	57.82719	17.5347	12	18	0	1	600	0	0	0.016	13.2	13	10.807	9.17	1022.5	12.1	89	250	1	5.1	6	1	0	3	7	
2026-05-25 00:50:00	57.82413	17.53605	12	19	0	1	600	0	0	0.014	13.2	13	10.706	9.14	1022.6	12.3	87	250	1	4.7	5.7	1	0	3	7	
2026-05-25 01:05:00	57.82137	17.53863	12	20	0	1	610	0	0	0.014	13.2	13	10.655	9.13	1022.6	12.4	87	260	1	5.4	6.7	1	0	3	7	
2026-05-25 01:20:00	57.81852	17.53884	13	21	0	1	180	0	0	0.016	13.2	13	10.615	9.12	1022.6	12.4	86	260	1	5.6	6.7	1	1	3	0	
2026-05-25 01:25:00	57.81726	17.53878	13	22	0	1	630	0	0	0.014	13.2	13	10.599	9.12	1022.6	12.5	86	265	1	5.6	6.6	1	0	3	7	
2026-05-25 01:40:00	57.81402	17.53836	13	23	0	1	600	0	0	0.014	13.2	13	10.541	9.1	1022.4	12	88	250	1	4.1	5.2	1	0	3	7	
2026-05-25 01:55:00	57.81159	17.53959	11	24	0	1	600	0	0	0.014	13.2	13	10.374	9.05	1022.6	11.9	89	250	1	4.4	5.3	1	0	3	7	
2026-05-25 02:10:00	57.80934	17.54127	12	25	0	1	600	0	0	0.016	13.2	13	10.273	9	1022.5	11.8	89	245	1	5.1	6	1	0	3	7	
2026-05-25 02:40:00	57.80292	17.54331	11	27	0	3	600	0	0	0.014	13.2	13	10.205	8.97	1022.6	11.8	89	250	1	5.5	6.2	1	0	3	7	
2026-05-25 02:55:00	57.80079	17.54592	12	28	0	1	600	0	0	0.014	13.2	13	10.103	8.93	1022.5	11.8	89	245	1	5.4	6.3	1	0	3	7	
2026-05-25 03:25:00	57.79413	17.54862	11	30	0	3	600	0	0	0.016	13.2	13	9.9	8.87	1022.7	11.8	88	250	1	5.6	6.8	1	0	3	7	
2026-05-25 03:40:00	57.79113	17.54916	41	31	0	1	630	0	0	0.014	13.3	13	9.892	8.86	1022.8	11.7	88	250	1	5.7	6.8	1	0	3	7	
2026-05-25 03:55:00	57.78768	17.54928	12	32	0	1	600	0	0	0.014	13.3	12	9.844	8.85	1022.7	11.4	90	255	1	5.1	6.2	1	0	3	7	
2026-05-25 04:10:00	57.78462	17.54928	12	33	0	1	600	0	0	0.014	13.3	12	9.837	8.84	1022.7	11.5	90	260	1	5.6	6.9	1	0	3	7	
2026-05-25 04:25:00	57.78075	17.54814	12	34	0	1	610	0	0	0.014	13.3	12	9.764	8.83	1022.7	11.5	90	260	1	5.6	6.4	1	0	3	7	
2026-05-25 04:40:00	57.77733	17.54721	12	35	0	2	600	0	0	0.014	13.4	12	9.78	8.83	1022.8	11.5	90	265	1	5.2	6.4	1	0	3	7	
2026-05-25 04:55:00	57.77451	17.54682	11	36	0	1	600	0	0	0.014	13.4	12	9.771	8.83	1022.9	11.5	90	265	1	5.1	5.8	1	0	3	7	
2026-05-25 05:10:00	57.77166	17.54508	12	37	0	2	600	0	0	0.014	13.5	12	9.779	8.83	1022.9	11.5	90	265	1	4.9	5.8	1	0	3	7	
2026-05-25 05:25:00	57.76848	17.54346	11	38	0	2	600	0	0	0.016	13.4	12	9.788	8.84	1023.2	11.5	90	260	1	4.8	6.3	1	0	3	7	
2026-05-25 05:40:00	57.76521	17.54166	11	39	0	1	600	0	0	0.014	13.5	12	9.805	8.84	1023.1	11.6	89	265	1	4.9	5.7	1	0	3	7	
2026-05-25 05:55:00	57.76152	17.53959	13	40	0	1	630	0	0	0.014	13.5	12	9.859	8.85	1023.2	11.7	88	270	1	5.4	6.4	1	0	3	7	
2026-05-25 06:10:00	57.75816	17.53662	12	41	0	1	600	0	0	0.016	13.5	13	9.895	8.86	1023.1	11.9	87	270	1	5.5	6.8	1	0	3	7	
2026-05-25 06:25:00	57.75453	17.53293	12	42	0	2	610	0	0	0.014	13.6	13	9.928	8.87	1023.3	11.8	88	275	1	5.1	6	1	0	3	7	
2026-05-25 06:55:00	57.74808	17.53023	12	44	0	3	610	0	0	0.014	13.7	13	9.941	8.88	1023.3	11.7	89	265	1	4.6	5.9	1	0	3	7	
2026-05-25 07:10:00	57.74487	17.5281	12	45	0	1	600	0	0	0.014	13.5	13	9.962	8.89	1023.5	11.8	88	275	1	4.3	5.4	1	0	3	7	
2026-05-25 07:25:00	57.74229	17.52564	13	46	0	1	610	0	0	0.014	13.3	13	9.951	8.89	1023.8	11.8	88	275	1	3.7	4.7	1	0	3	7	
2026-05-25 07:40:00	57.73983	17.52267	41	47	0	2	630	0	0	0.016	13.2	13	10	8.9	1024	11.7	89	280	1	2.9	3.8	1	0	3	7	
2026-05-25 07:55:00	57.73812	17.52057	11	48	0	3	600	0	0	0.014	13.5	13	9.974	8.9	1024	11.5	90	255	1	2.6	3.4	1	0	3	7	
2026-05-25 08:10:00	57.73689	17.5197	11	49	0	1	600	0	0	0.016	13.3	13	9.968	8.89	1024	11.4	91	250	1	2.1	3.2	1	0	3	7	
2026-05-25 08:25:00	57.73611	17.51949	11	50	0	1	600	0	0	0.014	13.7	13	9.92	8.88	1024	11.7	90	260	1	2.3	3.4	1	0	3	7	
2026-05-25 08:40:00	57.73509	17.51955	11	51	0	1	600	0	0	0.014	13.4	13	10.114	8.92	1024	11.7	90	250	1	2	3	1	0	3	7	
2026-05-25 08:55:00	57.73383	17.51931	12	52	0	1	600	0	0	0.014	13.7	13	10.113	8.92	1024.1	11.8	89	255	1	1.7	2.5	1	0	3	7	
2026-05-25 09:10:00	57.73335	17.51925	12	53	0	1	600	0	0	0.014	13.3	13	10.246	8.95	1023.9	11.6	91	195	1	2	2.5	1	0	3	7	
2026-05-25 09:25:00	57.73308	17.52099	12	54	0	1	600	0	0	0.014	13.5	14	10.41	8.99	1023.9	12.2	88	210	1	1.8	2.5	1	0	3	7	
2026-05-25 09:40:00	57.73218	17.52156	12	55	0	1	600	0	0	0.014	13.3	14	10.505	9.01	1024	12	89	235	1	1.6	2.1	1	0	3	7	
2026-05-25 09:55:00	57.732	17.52303	12	56	0	1	630	0	0	0.014	13.5	14	10.567	9.02	1023.9	12	89	230	1	2.4	3	1	0	3	7	
2026-05-25 10:10:00	57.7311	17.52336	12	57	0	1	600	0	0	0.014	13.3	15	10.532	9.01	1023.8	12.2	88	235	1	1.5	2.1	1	0	3	7	
2026-05-25 10:25:00	57.7311	17.52429	11	58	0	1	600	0	0	0.014	13.4	15	10.48	8.97	1023.7	12.5	87	230	1	1.2	1.8	1	0	3	7	
2026-05-25 10:40:00	57.73116	17.52432	12	59	0	1	180	0	0	0.014	13.5	15	10.691	9.04	1023.5	12.8	85	250	1	1.3	1.8	1	1	3	0	
2026-05-25 10:45:00	57.73107	17.52447	11	0	0	1	600	0	0	0.014	13.7	15	10.781	9.07	1023.4	12.7	87	205	1	2.2	3	1	0	3	7	
2026-05-25 11:00:00	57.7305	17.52546	12	1	0	1	600	0	0	0.016	13.3	16	10.911	9.09	1023.4	12.6	87	190	1	2.2	3.8	1	0	3	7	
2026-05-25 11:15:00	57.73068	17.52831	12	2	0	1	600	0	0	0.014	13.6	17	10.852	9.07	1023.1	12.2	89	195	1	2.9	3.6	1	0	3	7	
2026-05-25 11:30:00	57.72978	17.53062	12	3	0	1	600	0	0	0.014	13.3	17	10.872	9.08	1023	12.2	89	190	1	2.7	3.5	1	0	3	7	
2026-05-25 11:45:00	57.72894	17.53308	11	4	0	1	180	0	0	0.016	13.3	17	10.753	9.05	1023	12.3	89	195	1	2.6	3.5	1	1	3	0	
2026-05-25 11:50:00	57.7287	17.53398	12	5	0	1	600	0	0	0.014	13.3	17	10.785	9.07	1022.8	12.5	87	190	1	3.4	4.3	1	0	3	7	
2026-05-25 12:05:00	57.7278	17.5371	13	6	0	1	610	0	0	0.014	13.4	16	10.846	9.09	1022.9	12.5	89	190	1	2.9	3.9	1	0	3	7	
2026-05-25 12:20:00	57.72741	17.5398	24	7	0	1	640	0	0	0.014	13.3	16	10.897	9.1	1022.7	12.5	89	185	1	2.6	3.4	1	0	3	7	
2026-05-25 12:35:00	57.72957	17.5341	11	8	0	1	600	0	0	0.014	13.4	16	10.906	9.1	1022.5	12.5	90	195	1	2.7	3.2	1	0	3	7	
2026-05-25 12:50:00	57.73353	17.53062	11	9	0	1	600	0	0	0.014	13.3	16	10.951	9.11	1022.4	12.8	87	200	1	3.5	3.9	1	0	3	7	
2026-05-25 13:05:00	57.73737	17.53377	12	10	0	1	600	0	0	0.014	13.5	17	11.043	9.13	1022.2	12.9	86	195	1	4.1	5.5	1	0	3	7	
2026-05-25 13:20:00	57.73623	17.53749	12	11	0	1	190	0	0	0.014	13.3	16	10.974	9.13	1022.5	14.5	77	250	1	3.1	4.6	1	1	3	0	
2026-05-25 13:25:00	57.73542	17.53788	12	12	0	1	600	0	0	0.016	13.3	16	10.998	9.14	1022.1	15.1	74	280	1	4.7	6	1	0	3	7	
2026-05-25 13:40:00	57.73278	17.53419	12	13	0	1	600	0	0	0.014	13.2	15	10.993	9.14	1022	15.1	74	275	1	5.1	6.3	1	0	3	7	
2026-05-25 13:55:00	57.7302	17.52936	11	14	0	1	600	0	0	0.016	13.5	15	10.803	9.09	1022	14.6	77	280	1	4.1	5.2	1	0	3	7	
2026-05-25 14:10:00	57.72843	17.52531	11	15	0	1	600	0	0	0.014	13.6	14	10.706	9.06	1021.6	14.6	77	280	1	4.3	5.7	1	0	3	7	
2026-05-25 14:25:00	57.72693	17.52132	12	16	0	1	450	0	0	0.016	13.3	14	10.513	9	1021.5	13.9	81	285	1	2.7	3.6	1	1	3	4	
2026-05-25 14:35:00	57.72666	17.51961	11	17	0	1	200	0	0	0.016	13.3	15	10.51	9	1021.3	13.6	82	290	1	2.5	3.3	1	1	3	0	
2026-05-25 14:40:00	57.72654	17.51871	11	18	0	2	210	0	0	0.014	13.3	15	10.65	9.04	1021.3	13.5	83	290	1	2.3	3.1	1	1	3	0	
2026-05-25 14:45:00	57.72645	17.51805	11	19	0	1	220	0	0	0.016	13.2	15	10.664	9.04	1021.1	13.4	83	305	1	2.3	3	1	1	3	1	
2026-05-25 14:50:00	57.72642	17.51703	11	20	0	1	200	0	0	0.014	13.2	15	10.721	9.05	1021	13.3	84	305	1	2.2	2.9	1	1	3	0	
2026-05-25 14:55:00	57.72651	17.5161	12	21	0	3	210	0	0	0.014	13.2	15	10.817	9.07	1020.9	13.3	84	310	1	2.2	3	1	1	3	0	
2026-05-25 15:00:00	57.7266	17.51532	12	22	0	3	200	0	0	0.016	13.3	15	10.773	9.06	1020.9	13.2	85	305	1	1.5	2.3	1	1	3	0	
2026-05-25 15:05:00	57.72642	17.51472	12	23	0	1	210	0	0	0.014	13.2	15	10.801	9.06	1020.9	13.4	84	305	1	1.3	1.9	1	1	3	0	
2026-05-25 15:10:00	57.72627	17.51427	12	24	0	1	220	0	0	0.016	13.2	15	10.885	9.09	1020.8	13.5	84	305	1	1.6	2.2	1	1	3	0	
2026-05-25 15:15:00	57.72597	17.51397	41	25	0	1	230	0	0	0.016	13.2	15	10.974	9.11	1020.7	13.4	85	330	1	0.9	1.4	1	1	3	0	
2026-05-25 15:20:00	57.72606	17.51394	11	26	0	1	200	0	0	0.014	13.2	15	10.97	9.11	1020.7	13.4	85	335	1	1.1	1.9	1	1	3	0	
2026-05-25 15:25:00	57.72615	17.51382	11	27	0	1	200	0	0	0.016	13.2	15	11	9.11	1020.6	13.3	85	340	1	1	1.7	1	1	3	0	
2026-05-25 15:30:00	57.72597	17.51337	11	28	0	2	200	0	0	0.016	13.2	15	11.016	9.11	1020.6	13.3	85	345	1	1.3	1.9	1	1	3	0	
2026-05-25 15:35:00	57.72594	17.51265	11	29	0	1	220	0	0	0.014	13.2	15	11.023	9.11	1020.4	13.2	86	345	1	1.2	1.7	1	1	3	0	
2026-05-25 15:40:00	57.72588	17.51205	11	30	0	1	200	0	0	0.016	13.2	15	11.047	9.12	1020.4	13	87	335	1	1	1.6	1	1	3	0	
2026-05-25 15:45:00	57.72576	17.51211	12	31	0	1	200	0	0	0.016	13.2	15	11.052	9.11	1020.6	13.2	87	340	1	1	1.9	1	1	3	0	
2026-05-25 15:50:00	57.72582	17.5122	11	32	0	1	200	0	0	0.014	13.2	15	11.041	9.11	1020.4	13.2	86	0	1	0.4	1	1	1	3	0	
2026-05-25 15:55:00	57.72606	17.51235	11	33	0	1	200	0	0	0.016	13.2	15	11.07	9.12	1020.3	13.2	86	15	1	0.6	1.2	1	1	3	0	
2026-05-25 16:00:00	57.72621	17.51247	11	34	0	1	220	0	0	0.014	13.2	15	11.062	9.11	1020.4	13	87	0	1	0.7	1	1	1	3	0	
2026-05-25 16:05:00	57.72636	17.51256	11	35	0	1	200	0	0	0.014	13.2	15	11.065	9.12	1020.3	13	87	30	1	0.7	1.3	1	1	3	0	
2026-05-25 16:10:00	57.72648	17.51253	11	36	0	1	200	0	0	0.016	13.2	15	11.074	9.12	1020.4	13.3	86	320	1	0.7	1.3	1	1	3	0	
2026-05-25 16:15:00	57.72666	17.51265	12	37	0	2	200	0	0	0.014	13.2	15	11.075	9.12	1020.3	13.4	85	275	1	0.7	1.6	1	1	3	0	
2026-05-25 16:20:00	57.72687	17.51292	12	38	0	1	200	0	0	0.016	13.2	15	11.069	9.1	1020.3	13.4	85	270	1	1.1	1.8	1	1	3	0	
2026-05-25 16:25:00	57.72693	17.51328	12	39	0	1	220	0	0	0.014	13.2	15	11.084	9.12	1020.2	13.7	84	285	1	1	1.4	1	1	3	0	
2026-05-25 16:30:00	57.7272	17.51373	12	40	0	1	200	0	0	0.016	13.2	15	11.088	9.13	1020.2	13.5	85	270	1	1	1.7	1	1	3	0	
2026-05-25 16:35:00	57.72777	17.51415	12	41	0	1	200	0	0	0.014	13.2	15	11.177	9.15	1020.2	13.2	86	280	1	1.5	2.2	1	1	3	0	
2026-05-25 16:40:00	57.72843	17.51496	12	42	0	1	200	0	0	0.014	13.2	15	11.131	9.14	1020.4	13.3	86	260	1	1.7	2.4	1	1	3	0	
