Time	Lat	Long	TTFF	Warning	Count	Leak	Commands	I	V	Temperature	Pressure	Humidity	TxTries	Vel	Dir	TrDist	WindDir	NTack	Tack	T0	T1	T2	T3	WPRE	CORR	SAP	SAM	SAS	RANG	
2019-05-06 23:00:00	57.33132	17.84841	11	0	4	0	1	0.005	13.6	6	1010	32	1	0.6	321		200	0	1	1	1	1	1	0	0	0	2			
2019-05-06 23:30:00	57.31509	17.85138	12	0	5	0	0	0.005	13.6	6	1010	32	1	1	174		250	0	0	1	1	1	1	0	0		0	17		
2019-05-07 00:00:00	57.29727	17.85081	13	0	6	0	0	0.005	13.6	6	1010	32	1	1.1	181		250	0	0	0	1	1	1	0	0		1	0		
2019-05-07 00:30:00	57.28017	17.84844	41	0	7	0	0	0.005	13.6	6	1010	32	2	1	184		250	0	0	0	0	1	1	0	0		0	0		
2019-05-07 01:00:00	57.26655	17.85207	12	0	8	0	0	0.005	13.6	6	1010	32	1	0.9	172		250	0	0	0	0	0	1	0	0		14	21		
2019-05-07 01:30:00	57.2526	17.86185	12	0	9	0	0	0.005	13.6	6	1010	32	3	0.9	159		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 02:00:00	57.23838	17.87493	41	0	10	0	0	0.005	13.6	6	1010	32	1	1	154		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 02:30:00	57.22506	17.88828	12	0	11	0	0	0.005	13.6	6	1010	32	1	1	152		250	0	0	0	0	0	0	0	0		1	0		
2019-05-07 03:00:00	57.21183	17.90352	12	0	12	0	0	0.005	13.6	7	1010	32	1	1	148		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 03:30:00	57.19791	17.91609	12	0	13	0	0	0.005	13.7	6	1010	32	1	1	154		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 04:00:00	57.18216	17.92311	41	0	14	0	0	0.005	13.9	7	1010	32	1	1	166		250	0	0	0	0	0	0	0	0		2	0		
2019-05-07 04:30:00	57.16683	17.92848	15	0	15	0	0	0.005	14	7	1010	32	1	1	169		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 05:00:00	57.15141	17.93247	17	0	16	0	0	0.005	13.9	7	1010	32	1	1	172		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 05:30:00	57.13524	17.93016	15	0	17	0	0	0.005	13.9	7	1010	32	1	1	184		250	0	0	0	0	0	0	0	0		1	0		
2019-05-07 06:00:00	57.1212	17.93271	40	0	18	0	0	0.005	13.9	7	1010	32	1	0.9	174		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 06:30:00	57.10767	17.93736	12	0	19	0	0	0.005	13.9	7	1010	32	1	0.9	169		250	0	0	0	0	0	0	0	0		17	0		
2019-05-07 07:00:00	57.0936	17.94282	12	0	20	0	5	0.005	13.8	7	1010	32	1	0.9	168		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 07:30:00	57.07908	17.95137	13	0	21	0	0	0.005	13.8	7	1010	33	1	0.9	162		250	0	0	0	0	0	0	0	0		3	0		
2019-05-07 08:00:00	57.06471	17.95977	41	0	22	0	0	0.005	13.8	7	1010	32	1	0.9	162		250	0	0	0	0	0	0	0	0		4	0		
2019-05-07 08:30:00	57.04989	17.96739	12	0	23	0	0	0.005	13.8	7	1011	32	1	1	164		250	0	0	0	0	0	0	0	0		3	0		
2019-05-07 09:00:00	57.03627	17.97954	12	0	24	0	0	0.005	13.8	7	1011	32	1	0.9	154		250	0	0	0	0	0	0	0	0		0	0		
2019-05-07 09:30:00	57.02334	17.99244	14	0	25	0	0	0.005	13.9	8	1011	32	1	0.9	152		250	1	0	0	0	0	0	0	0		0	0		
2019-05-07 10:00:00	57.03033	17.97819	41	0	26	0	0	0.005	13.8	8	1011	32	1	0.6	312		235	1	1	0	0	0	0	0	0	18	1			
2019-05-07 10:30:00	57.03567	17.95821	13	0	27	0	0	0.005	13.9	8	1011	32	1	0.8	296		235	1	1	1	0	0	0	0	0	0	0			
2019-05-07 11:00:00	57.04335	17.93787	13	0	28	0	0	0.005	13.8	8	1011	32	1	0.8	305		235	1	1	1	1	0	0	0	0	0	1			
2019-05-07 11:30:00	57.05166	17.91999	13	0	29	0	0	0.005	13.8	8	1010	32	1	0.8	311		235	1	1	1	1	1	0	0	0	0	3			
2019-05-07 12:00:00	57.06012	17.8983	41	0	0	0	0	0.005	13.8	8	1011	32	1	0.9	306		235	1	1	1	1	1	1	0	0	0	0			
2019-05-07 12:30:00	57.06669	17.8779	12	0	1	0	0	0.005	13.8	8	1011	32	1	0.8	301		235	1	1	1	1	1	1	0	0	0	0			
2019-05-07 13:00:00	57.07371	17.85483	11	0	2	0	0	0.005	13.9	8	1011	32	1	0.9	299		235	1	1	1	1	1	1	0	0	0	0			
2019-05-07 13:30:00	57.06333	17.86992	12	0	3	0	1	0.005	13.8	8	1011	32	1	0.8	142		220	1	0	1	1	1	1	0	0		1	16		
2019-05-07 14:00:00	57.05157	17.88579	14	0	4	0	0	0.005	13.8	8	1011	32	1	0.9	144		220	1	0	0	1	1	1	0	0		1	0		
2019-05-07 14:30:00	57.03969	17.90073	42	0	5	0	0	0.005	13.8	8	1011	32	2	0.9	146		220	1	0	0	0	1	1	0	0		0	0		
2019-05-07 15:00:00	57.0279	17.91426	13	0	6	0	0	0.005	13.8	8	1011	32	1	0.9	148		220	1	0	0	0	0	1	0	0		0	0		
2019-05-07 15:30:00	57.01461	17.92899	47	0	7	0	0	0.005	13.8	8	1012	32	1	0.9	149		220	1	0	0	0	0	0	0	0		0	0		
2019-05-07 16:00:00	57.00312	17.94471	13	0	8	0	0	0.005	13.9	8	1011	32	2	0.9	143		220	1	0	0	0	0	0	0	0		6	0		
2019-05-07 16:30:00	56.99022	17.96094	20	0	9	0	0	0.005	13.8	8	1012	32	1	1	146		220	1	0	0	0	0	0	0	0		0	0		
2019-05-07 17:00:00	56.9793	17.97477	16	0	10	0	0	0.005	13.9	8	1012	32	1	0.8	145		220	1	0	0	0	0	0	0	0		0	0		
2019-05-07 17:30:00	56.9706	17.98701	40	0	11	0	0	0.005	13.8	7	1012	32	1	0.7	142		220	1	0	0	0	0	0	0	0		4	0		
2019-05-07 18:00:00	56.97624	17.97375	12	0	12	0	1	0.005	14	7	1012	32	3	0.6	308		225	1	1	0	0	0	0	0	0	18	0			
2019-05-07 18:30:00	56.98224	17.95845	12	0	13	0	0	0.005	13.9	7	1012	32	1	0.6	306		225	1	1	1	0	0	0	0	0	0	0			
2019-05-07 19:00:00	56.98635	17.93874	14	0	14	0	0	0.005	13.9	7	1012	32	1	0.7	291		225	1	1	1	1	0	0	0	0	0	0			
2019-05-07 19:30:00	56.99205	17.92413	13	0	15	0	0	0.005	13.8	7	1012	32	1	0.6	306		225	1	1	1	1	1	0	0	0	0	0			
2019-05-07 20:00:00	56.99949	17.90997	40	0	16	0	0	0.005	13.8	7	1013	32	1	0.7	314		225	1	1	1	1	1	1	0	0	0	0			
2019-05-07 20:30:00	57.00927	17.89905	12	0	17	0	0	0.005	13.8	7	1013	32	1	0.7	329		225	1	1	1	1	1	1	0	0	0	0			
2019-05-07 21:00:00	57.01929	17.89119	12	0	18	0	5	0.005	13.8	7	1013	32	1	0.7	337	-7200	225	0	1	1	1	1	1	0	0	0	0			
2019-05-07 21:30:00	57.00696	17.89842	12	0	19	0	0	0.005	13.7	7	1013	32	1	0.8	162	-5900	250	0	0	1	1	1	1	0	0		1	17		
2019-05-07 22:00:00	56.99379	17.9055	13	0	20	0	0	0.005	13.7	7	1013	32	1	0.8	164	-4700	250	0	0	0	1	1	1	0	0		0	0		
2019-05-07 22:30:00	56.98038	17.9109	13	0	21	0	0	0.005	13.7	7	1014	32	1	0.8	168	-3700	250	0	0	0	0	1	1	0	0		0	0		
2019-05-07 23:00:00	56.96688	17.91201	14	0	22	0	0	0.005	13.7	6	1014	32	1	0.8	177	-2900	250	0	0	0	0	0	1	0	0		0	0		
2019-05-07 23:30:00	56.95536	17.91465	41	0	23	0	0	0.005	13.7	6	1014	32	1	0.7	173	-2700	250	1	0	0	0	0	0	0	0		10	22		
2019-05-08 00:00:00	56.96418	17.9103	12	0	24	0	0	0.005	13.6	6	1014	32	3	0.6	345	-2700	260	0	1	0	0	0	0	0	0	22	2			
2019-05-08 01:00:00	56.96211	17.90874	13	0	26	0	0	0.005	13.6	6	1014	32	3	0.5	339	-2500	255	1	1	0	1	0	0	0	0	29	2			
2019-05-08 01:30:00	56.97159	17.90118	41	0	27	0	0	0.005	13.6	6	1014	32	1	0.6	336	-2600	255	0	1	1	0	1	0	0	0	0	1			
2019-05-08 02:00:00	56.96031	17.90517	13	0	28	0	0	0.005	13.6	6	1014	32	1	0.7	169	-2300	255	1	0	1	1	0	1	0	0		2	18		
2019-05-08 02:30:00	56.97204	17.89365	12	0	29	0	0	0.005	13.6	6	1014	32	1	0.8	332	-2300	250	0	1	0	1	1	0	0	0	22	2			
2019-05-08 03:00:00	56.96241	17.89785	11	0	0	0	0	0.005	13.6	6	1014	32	2	0.6	167	-1900	250	0	0	1	0	1	1	0	1		1	24		
2019-05-08 03:30:00	56.95224	17.90391	12	0	1	0	0	0.005	13.6	6	1015	32	1	0.7	162	-2100	250	1	0	0	1	0	1	0	1		3	0		
2019-05-08 04:00:00	56.96424	17.8932	40	0	2	0	0	0.005	13.9	6	1015	32	1	0.8	334	-1700	250	0	1	0	0	1	0	0	1	20	0			
2019-05-08 04:30:00	56.95596	17.90394	12	0	3	0	0	0.005	13.8	7	1015	32	1	0.6	145	-2100	240	1	0	1	0	0	1	0	1		2	11		
2019-05-08 05:00:00	56.96523	17.89116	11	0	4	0	0	0.005	13.9	7	1015	32	2	0.7	323	-1700	235	0	1	0	1	0	0	0	1	17	0			
2019-05-08 05:30:00	56.95755	17.90214	12	0	5	0	0	0.005	13.8	7	1015	32	1	0.6	142	-2000	235	1	0	1	0	1	0	0	1		6	17		
2019-05-08 06:00:00	56.96571	17.89092	13	0	6	0	5	0.005	13.8	7	1015	32	3	0.6	323	100	235	0	1	0	1	0	1	0	1	20	3			
2019-05-08 06:30:00	56.95944	17.90295	13	0	7	0	0	0.005	13.8	7	1015	32	1	0.6	134	-600	230	0	0	1	0	1	0	0	1		9	16		
2019-05-08 07:00:00	56.95389	17.91645	40	0	8	0	0	0.005	13.8	7	1016	32	1	0.6	127	-1300	230	0	0	0	1	0	1	0	1		5	0		
2019-05-08 07:30:00	56.94891	17.93073	12	0	9	0	0	0.005	13.9	7	1016	32	3	0.6	123	-2100	230	1	0	0	0	1	0	0	1		10	0		
2019-05-08 08:00:00	56.95296	17.91705	13	0	10	0	0	0.005	13.8	7	1015	33	1	0.5	299	-1400	210	1	1	0	0	0	1	0	1	20	3			
2019-05-08 08:30:00	56.95659	17.90172	13	0	11	0	0	0.005	13.8	8	1016	32	3	0.6	294	-500	210	0	1	1	0	0	0	0	1	0	0			
2019-05-08 09:00:00	56.95464	17.92092	13	0	12	0	0	0.005	13.8	8	1016	32	1	0.7	101	-1600	195	1	0	1	1	0	0	0	1		0	22		
2019-05-08 09:30:00	56.9556	17.90097	40	0	13	0	0	0.005	13.8	8	1016	32	1	0.7	275	-400	190	0	1	0	1	1	0	0	1	25	0			
2019-05-08 10:00:00	56.95404	17.92116	14	0	14	0	1	0.005	13.8	8	1016	32	1	0.7	98	-1600	185	1	0	1	0	1	1	0	1		2	16		
2019-05-08 10:30:00	56.95389	17.90481	14	0	15	0	1	0.005	13.8	8	1015	32	1	0.6	269	-600	185	0	1	0	1	0	1	0	1	20	0			
2019-05-08 11:00:00	56.95071	17.88468	14	0	16	0	0	0.005	13.8	8	1015	32	1	0.7	254	600	185	0	1	1	0	1	0	0	1	0	0			
2019-05-08 11:30:00	56.94486	17.8656	40	0	17	0	0	0.005	13.8	8	1015	32	1	0.7	241	1800	185	0	1	1	1	0	1	0	1	0	1			
2019-05-08 12:00:00	56.93871	17.84619	12	0	18	0	0	0.005	13.8	8	1015	32	1	0.8	240	3100	185	0	1	1	1	1	0	0	1	0	0			
2019-05-08 12:30:00	56.93133	17.826	12	0	19	0	0	0.005	13.8	8	1015	32	1	0.8	236	4400	185	3	1	1	1	1	1	0	1	0	0			
2019-05-08 13:00:00	56.92344	17.80632	12	0	20	0	0	0.005	13.8	8	1015	32	1	0.8	234	5700	185	3	1	1	1	1	1	0	0	0	0			
2019-05-08 13:30:00	56.91744	17.78481	12	0	21	0	0	0.005	13.8	8	1014	32	1	0.8	243	7100	185	3	1	1	1	1	1	0	0	0	0			
2019-05-08 14:00:00	56.91201	17.76237	40	0	22	0	0	0.005	13.9	8	1014	33	1	0.8	246	8600	185	3	1	1	1	1	1	0	0	0	4			
2019-05-08 14:30:00	56.9076	17.73822	11	0	23	0	0	0.005	13.8	8	1014	32	1	0.9	252	10100	185	3	1	1	1	1	1	0	0	0	0			
2019-05-08 15:00:00	56.90331	17.71632	13	0	24	0	0	0.005	13.9	7	1014	32	1	0.8	250	11500	185	3	1	1	1	1	1	0	0	0	1			
2019-05-08 15:30:00	56.90844	17.73183	12	0	25	0	1	0.005	13.8	7	1014	32	1	0.6	59	10400	155	3	0	1	1	1	1	0	0		8	19		
2019-05-08 16:00:00	56.925	17.74158	13	0	26	0	5	0.005	13.8	7	1013	32	3	1.1	18	0	155	3	3	0	1	1	1	0	1		0	0		
2019-05-08 16:30:00	56.94381	17.75337	41	0	27	0	0	0.005	13.9	7	1013	32	3	1.2	19	500	155	3	3	3	0	1	1	0	1		0	0		
2019-05-08 17:00:00	56.9628	17.75991	12	0	28	0	0	0.005	13.8	7	1013	32	1	1.2	11	700	155	3	3	3	3	0	1	0	1		0	0		
2019-05-08 17:30:00	56.98236	17.77119	13	0	29	0	0	0.005	13.9	7	1013	32	1	1.3	17	1100	155	3	3	3	3	3	0	0	1		0	0		
2019-05-08 18:00:00	57.00207	17.78487	41	0	0	0	0	0.005	13.9	7	1013	32	1	1.3	21	1700	155	3	3	3	3	3	3	0	1		0	0		
2019-05-08 18:30:00	57.01968	17.802	13	0	1	0	0	0.005	13.9	7	1013	32	1	1.2	28	2500	155	3	3	3	3	3	3	0	1		0	0		
2019-05-08 19:30:00	57.03279	17.79204	41	0	3	0	0	0.005	13.8	7	1012	32	3	1	257	1700	145	3	2	3	3	3	3	0	1	13	1			
2019-05-08 20:00:00	57.05073	17.80371	11	0	4	0	0	0.005	13.8	7	1012	32	1	1.2	19	2200	135	3	3	2	3	3	3	0	1		0	12		
2019-05-08 20:30:00	57.06915	17.8203	12	0	5	0	0	0.005	13.8	7	1012	32	1	1.3	26	3000	135	3	3	3	2	3	3	0	1		0	0		
2019-05-08 21:00:00	57.08661	17.84097	12	0	6	0	0	0.005	13.8	7	1012	32	1	1.3	33	4000	135	2	3	3	3	2	3	0	1		0	0		
2019-05-08 21:30:00	57.08187	17.80923	13	0	7	0	0	0.005	13.7	7	1012	32	2	1.1	255	2200	140	3	2	3	3	3	2	0	1	18	0			
2019-05-08 22:00:00	57.09825	17.82486	40	0	8	0	0	0.005	13.7	7	1012	32	1	1.1	27	2900	140	3	3	2	3	3	3	0	1		3	15		
2019-05-08 22:30:00	57.1137	17.8482	12	0	9	0	0	0.005	13.7	6	1012	32	1	1.3	39	4100	140	2	3	3	2	3	3	0	1		0	0		
2019-05-08 23:00:00	57.102	17.82066	12	0	10	0	0	0.005	13.7	6	1011	32	1	1.2	232	2600	135	3	2	3	3	2	3	0	1	15	2			
2019-05-08 23:30:00	57.11721	17.84109	11	0	11	0	0	0.005	13.7	6	1011	32	1	1.2	36	3700	135	3	3	2	3	3	2	0	1		0	18		
2019-05-09 00:00:00	57.13569	17.85573	13	0	12	0	0	0.005	13.6	6	1011	32	1	1.2	23	4300	135	2	3	3	2	3	3	0	1		0	0		
2019-05-09 00:30:00	57.12837	17.82141	41	0	13	0	0	0.005	13.6	7	1011	32	1	1.2	249	2400	135	3	2	3	3	2	3	0	1	20	0			
2019-05-09 01:00:00	57.14481	17.83134	11	0	14	0	0	0.005	13.6	7	1011	32	1	1.1	18	2800	135	3	3	2	3	3	2	0	1		0	14		
2019-05-09 01:30:00	57.16293	17.84184	12	0	15	0	0	0.005	13.6	7	1010	32	1	1.2	17	3200	135	3	3	3	2	3	3	0	1		0	0		
2019-05-09 02:00:00	57.18132	17.853	12	0	16	0	0	0.005	13.6	7	1010	32	1	1.2	18	3600	135	3	3	3	3	2	3	0	1		0	0		
2019-05-09 02:30:00	57.19971	17.86497	12	0	17	0	0	0.005	13.6	7	1010	32	1	1.2	19	4100	135	2	3	3	3	3	2	0	1		0	0		
2019-05-09 03:00:00	57.18942	17.835	18	0	18	0	0	0.005	13.6	6	1009	32	1	1.2	238	2400	130	3	2	3	3	3	3	0	1	16	0			
2019-05-09 03:30:00	57.20643	17.84685	13	0	19	0	0	0.005	13.7	6	1010	32	1	1.1	21	2900	130	3	3	2	3	3	3	0	1		0	14		
2019-05-09 04:00:00	57.22554	17.8557	41	0	20	0	0	0.005	14	6	1009	32	1	1.2	14	3200	130	3	3	3	2	3	3	0	1		0	0		
2019-05-09 04:30:00	57.24423	17.86101	13	0	21	0	0	0.005	13.9	6	1009	32	1	1.2	9	3300	130	3	3	3	3	2	3	0	1		0	0		
2019-05-09 05:00:00	57.2628	17.87322	12	0	22	0	0	0.005	13.8	6	1009	32	1	1.2	20	3800	130	3	3	3	3	3	2	0	1		0	0		
2019-05-09 05:30:00	57.27969	17.89266	12	0	23	0	0	0.005	13.9	6	1009	32	1	1.2	32	4800	130	2	3	3	3	3	3	0	1		0	0		
2019-05-09 06:00:00	57.26658	17.86518	40	0	24	0	0	0.005	13.8	6	1009	32	1	1.2	229	3300	130	3	2	3	3	3	3	0	1	20	0			
2019-05-09 06:30:00	57.28077	17.88453	13	0	25	0	0	0.005	13.8	6	1009	32	2	1.1	36	4300	135	2	3	2	3	3	3	0	1		0	14		
2019-05-09 07:00:00	57.27228	17.85378	13	0	26	0	0	0.005	13.8	6	1009	32	2	1.2	243	2600	140	3	2	3	2	3	3	0	1	20	0			
2019-05-09 07:30:00	57.28767	17.87166	12	0	27	0	0	0.005	13.8	6	1009	32	1	1.1	32	3400	140	3	3	2	3	2	3	0	1		0	19		
2019-05-09 08:00:00	57.30513	17.89143	41	0	28	0	5	0.005	13.8	6	1009	32	1	1.2	31	-200	140	3	3	3	2	3	2	0	1		1	0		
2019-05-09 08:30:00	57.32157	17.91024	12	0	29	0	0	0.005	13.8	7	1009	32	1	1.2	32	-300	140	3	3	3	3	2	3	0	1		1	0		
2019-05-09 09:00:00	57.33855	17.93058	11	0	0	0	0	0.005	13.8	7	1009	32	1	1.2	33	-300	140	3	3	3	3	3	2	0	1		0	0		
2019-05-09 09:30:00	57.35568	17.94816	12	0	1	0	0	0.005	13.8	7	1009	32	1	1.2	29	-500	140	3	3	3	3	3	3	0	1		0	0		
2019-05-09 10:00:00	57.37164	17.97024	40	0	2	0	0	0.005	13.8	7	1009	32	1	1.2	37	-400	140	0	3	3	3	3	3	0	1		0	0		
2019-05-09 10:30:00	57.37974	17.9928	12	0	3	0	0	0.005	13.8	7	1009	32	1	0.9	56	500	140	1	0	3	3	3	3	0	1		12	0		
2019-05-09 11:00:00	57.36786	17.97795	11	0	4	0	0	0.005	13.8	7	1009	32	1	0.9	214	200	135	3	1	0	3	3	3	0	1	13	6			
2019-05-09 11:30:00	57.38289	18.00408	40	0	5	0	0	0.005	13.8	7	1008	32	1	1.3	43	1200	135	1	3	1	0	3	3	0	1		1	0		
2019-05-09 12:00:00	57.37092	17.98929	12	0	6	0	0	0.005	13.8	7	1008	32	1	0.9	214	500	135	0	1	3	1	0	3	0	1	18	6			
2019-05-09 12:30:00	57.37836	18.01188	12	0	7	0	0	0.005	13.9	7	1008	32	1	0.9	59	1500	135	2	0	1	3	1	0	0	1		1	22		
2019-05-09 13:00:00	57.36597	17.98632	41	0	8	0	0	0.005	13.8	7	1008	32	2	1.1	228	700	135	3	2	0	1	3	1	0	1	23	1			
2019-05-09 13:30:00	57.37863	18.01212	12	0	9	0	0	0.005	13.9	7	1008	32	1	1.2	48	1500	140	2	3	2	0	1	3	0	1		1	21		
2019-05-09 14:00:00	57.36885	17.98485	12	0	10	0	0	0.005	13.8	7	1008	32	1	1.1	236	500	140	3	2	3	2	0	1	0	1	20	1			
2019-05-09 14:30:00	57.38508	18.00372	12	0	11	0	0	0.005	13.9	7	1008	32	1	1.2	32	1400	135	1	3	2	3	2	0	0	1		0	12		
2019-05-09 15:00:00	57.37542	17.98803	13	0	12	0	0	0.005	13.8	7	1008	32	1	0.8	221	200	135	1	1	3	2	3	2	0	1	14	0			
2019-05-09 15:30:00	57.36552	17.9736	13	0	13	0	0	0.005	13.8	7	1007	32	1	0.8	218	100	135	3	1	1	3	2	3	0	1	0	0			
2019-05-09 16:00:00	57.38283	17.97654	40	0	14	0	0	0.005	13.9	7	1007	32	1	1.1	5	-900	135	1	3	1	1	3	2	0	1		0	16		
2019-05-09 16:30:00	57.37533	17.96505	13	0	15	0	0	0.005	13.9	7	1007	32	1	0.6	220	-900	135	0	1	3	1	1	3	0	1	11	0			
2019-05-09 17:00:00	57.38178	17.97558	12	0	16	0	0	0.005	13.8	7	1007	32	1	0.5	41	-800	130	0	0	1	3	1	1	0	1		3	23		
2019-05-09 17:30:00	57.38823	17.9826	13	0	17	0	5	0.005	13.9	7	1007	32	1	0.5	31	-1300	130	0	0	0	1	3	1	0	1		18	29		
2019-05-09 17:45:00	57.39081	17.98623	13	0	18	0	1	0.005	13.9	7	1007	32	1	0.4	37	-1500	130	0	0	0	0	1	3	0	1	392	4	0		
2019-05-09 18:15:00	57.39633	17.99205	13	0	20	0	0	0.005	13.9	7	1007	32	3	0.4	24	-2100	130	0	0	0	0	0	0	0	1	366	9	0		
2019-05-09 18:30:00	57.39939	17.99394	13	0	21	0	0	0.005	13.9	7	1007	32	1	0.4	18	-2400	130	0	0	0	0	0	0	0	1	378	20	0		
2019-05-09 18:45:00	57.40257	17.99535	41	0	22	0	0	0.005	13.9	7	1007	32	1	0.4	14	-2700	130	0	0	0	0	0	0	0	1	388	9	0		
2019-05-09 19:00:00	57.4059	17.99628	12	0	23	0	0	0.005	13.9	7	1007	32	3	0.4	8	-3100	130	1	0	0	0	0	0	0	1	355	6	0		
2019-05-09 19:15:00	57.40233	17.99598	12	0	24	0	0	0.005	13.8	7	1007	32	1	0.4	183	-2700	95	1	1	0	0	0	0	0	1	22	4	366		
2019-05-09 19:30:00	57.39729	17.9955	13	0	25	0	0	0.005	13.8	7	1007	32	1	0.6	183	-2100	95	1	1	1	0	0	0	0	1	0	1	391		
2019-05-09 19:45:00	57.39177	17.99457	12	0	26	0	0	0.005	13.8	7	1007	32	1	0.7	185	-1500	95	1	1	1	1	0	0	0	1	0	0	397		
2019-05-09 20:00:00	57.38601	17.99463	12	0	27	0	0	0.005	13.8	6	1007	32	2	0.7	180	-900	95	0	1	1	1	1	0	0	1	0	0	388		
2019-05-09 20:15:00	57.38859	17.99496	12	0	28	0	0	0.005	13.8	6	1007	32	1	0.3	4	-1200	90	1	0	1	1	1	1	0	1	369	4	21		
2019-05-09 20:30:00	57.39081	17.98923	12	0	29	0	0	0.005	13.7	6	1008	32	1	0.5	306	-1500	175	3	1	0	1	1	1	0	1	34	31	331		
2019-05-09 20:45:00	57.39183	17.99205	13	0	0	0	0	0.005	13.7	6	1007	32	1	0.2	56	-1600	175	3	3	1	0	1	1	0	1	344	26	26		
2019-05-09 21:00:00	57.39288	17.99529	13	0	1	0	0	0.005	13.7	6	1007	32	1	0.3	59	-1600	175	3	3	3	1	0	1	0	1	380	19	0		
2019-05-09 21:15:00	57.39342	17.9991	13	0	2	0	0	0.005	13.7	6	1007	32	1	0.3	75	-1700	175	3	3	3	3	1	0	0	1	373	26	0		
2019-05-09 21:30:00	57.39285	18.00078	41	0	3	0	5	0.005	13.7	6	1007	32	1	0.1	122	-200	175	0	3	3	3	3	1	0	1	261	108	23		
2019-05-09 21:45:00	57.39219	18.00051	12	0	4	0	0	0.005	13.7	6	1007	32	1	0.1	192	-100	175	0	0	3	3	3	3	0	1	163	165	53		
2019-05-09 22:15:00	57.39252	17.99628	11	0	6	0	0	0.005	13.7	6	1007	32	3	0.2	279	0	175	0	0	0	0	3	3	0	1	315	38	17		
2019-05-09 22:30:00	57.39498	17.99466	12	0	7	0	0	0.005	13.7	7	1007	32	1	0.3	340	-200	175	0	0	0	0	0	3	0	1	399	1	0		
2019-05-09 22:45:00	57.39735	17.99358	12	0	8	0	0	0.005	13.6	7	1007	32	1	0.3	346	-500	175	0	0	0	0	0	0	0	1	391	2	0		
2019-05-09 23:00:00	57.40008	17.99232	13	0	9	0	0	0.005	13.6	7	1007	32	1	0.3	346	-800	175	0	0	0	0	0	0	0	1	397	0	0		
2019-05-09 23:15:00	57.40224	17.98998	12	0	10	0	0	0.005	13.6	7	1006	32	1	0.3	330	-1100	175	1	0	0	0	0	0	0	1	396	2	0		
2019-05-09 23:30:00	57.39897	17.9907	13	0	11	0	0	0.005	13.6	7	1006	32	1	0.4	173	-700	75	1	1	0	0	0	0	0	1	38	2	354		
2019-05-09 23:45:00	57.3957	17.99142	13	0	12	0	0	0.005	13.6	7	1006	32	1	0.4	173	-400	75	1	1	1	0	0	0	0	1	0	0	391		
2019-05-10 00:00:00	57.39291	17.99121	40	0	13	0	0	0.005	13.6	7	1006	32	1	0.3	182	200	75	1	1	1	1	0	0	0	1	0	8	391		
2019-05-10 00:15:00	57.39027	17.99082	12	0	14	0	0	0.005	13.6	7	1006	32	3	0.3	185	400	75	1	1	1	1	1	0	0	1	0	6	354		
2019-05-10 00:30:00	57.38727	17.99046	12	0	15	0	0	0.005	13.6	6	1006	32	1	0.4	184	700	75	1	1	1	1	1	1	0	1	0	2	395		
2019-05-10 01:00:00	57.37971	17.99202	13	0	17	0	0	0.005	13.6	6	1006	32	3	0.5	166	1300	75	1	1	1	1	1	1	0	1	0	0	379		
2019-05-10 01:15:00	57.37704	17.99568	12	0	18	0	0	0.005	13.6	6	1006	32	1	0.4	143	1400	75	1	1	1	1	1	1	0	1	0	0	392		
2019-05-10 01:30:00	57.3756	18.00102	13	0	19	0	0	0.005	13.6	6	1005	32	1	0.4	116	1300	75	1	1	1	1	1	1	0	1	0	0	398		
2019-05-10 01:45:00	57.3741	18.0048	17	0	20	0	0	0.005	13.5	6	1005	32	1	0.3	126	1300	75	1	1	1	1	1	1	0	1	0	0	398		
2019-05-10 02:00:00	57.37278	18.00807	13	0	21	0	0	0.005	13.5	6	1005	32	1	0.3	127	1300	75	1	1	1	1	1	1	0	1	0	5	392		
2019-05-10 02:15:00	57.3714	18.01152	13	0	22	0	0	0.005	13.5	6	1005	32	3	0.3	126	1300	75	1	1	1	1	1	1	0	1	0	7	365		
2019-05-10 02:30:00	57.36969	18.01329	13	0	23	0	0	0.005	13.5	6	1005	32	1	0.2	151	1300	75	1	1	1	1	1	1	0	1	0	12	385		
2019-05-10 02:45:00	57.36663	18.01275	13	0	24	0	0	0.005	13.6	6	1005	32	1	0.4	185	1600	75	1	1	1	1	1	1	0	1	0	0	399		
2019-05-10 03:00:00	57.36357	18.00993	32	0	25	0	0	0.005	13.6	6	1005	32	1	0.4	206	2000	75	0	1	1	1	1	1	0	1	0	0	396		
2019-05-10 03:30:00	57.3696	18.01629	13	0	27	0	0	0.005	13.6	6	1005	32	3	0.5	34	1200	115	0	0	0	1	1	1	0	1	378	6	0		
2019-05-10 03:45:00	57.37236	18.01953	13	0	28	0	0	0.005	13.6	6	1005	32	1	0.4	33	900	115	0	0	0	0	1	1	0	1	385	7	0		
2019-05-10 04:00:00	57.37449	18.02223	12	0	29	0	0	0.005	13.6	6	1005	32	1	0.3	34	600	115	1	0	0	0	0	1	0	1	371	27	0		
