Time	Lat	Long	TTFF	Warning	Count	Leak	BigLeak	Commands	NavLight	I	V	Temperature	Pressure	Humidity	TransmissionTries	OnTimeSec	Velocity	Heading	TrackDistance	WaypointDirection	TrackRadius	WindDirection	AutoModeEnabled	SwitchWaypointModeEnabled	NextAutopilotTack	CurrentTack	T1	T2	T3	WPReached	WithinTrackRadius	SailAtPortBow	SailAtPort	SailInCentre	SailAtStarboard	SailAtStarboardBow	WPDIR	RANG	RCNT	CANG	TK_AGE	
2026-05-02 04:40:00	58.53147	17.8647	13	0	3	0	0	0	0	0.005	13.6	7	1017	18	2	50	0.5	149	3000	291	2000	225	1	0	0	0	0	1	1	0	0	0	36	0	0	0	217	-4	0	-10	5	
2026-05-02 04:50:00	58.52943	17.86746	13	0	5	0	0	0	0	0.005	13.6	7	1017	18	3	84	0.5	144	2900	292	2000	225	1	0	0	0	0	0	0	0	0	0	30	0	0	0	222	-4	0	-10	5	
2026-05-02 05:00:00	58.52721	17.87085	41	0	7	0	0	0	0	0.005	13.6	7	1017	18	3	103	0.6	141	2900	292	2000	225	1	0	1	0	0	0	0	0	0	0	26	0	0	0	229	-4	0	-10	5	
2026-05-02 05:05:00	58.52802	17.87043	12	0	8	0	0	0	0	0.005	13.6	7	1017	18	1	60	0.4	345	2900	292	2000	240	1	0	0	1	0	0	0	0	0	0	7	1	25	0	227	4	2	10	5	
2026-05-02 05:10:00	58.52694	17.87301	12	0	9	0	0	0	0	0.005	13.5	7	1017	18	1	31	0.6	129	3000	292	2000	230	1	0	0	0	1	0	0	0	0	0	40	0	0	0	231	-4	1	-10	5	
2026-05-02 05:15:00	58.52562	17.87496	11	0	10	0	0	0	0	0.005	13.5	7	1017	18	1	33	0.6	142	3000	292	2000	230	1	0	0	0	0	1	0	0	0	0	40	0	0	0	234	-4	0	-10	5	
2026-05-02 05:20:00	58.52445	17.87715	11	0	11	0	0	0	0	0.005	13.5	7	1017	18	1	33	0.6	135	3000	293	2000	230	1	0	1	0	0	0	1	0	0	0	40	0	0	0	238	-4	0	-10	5	
2026-05-02 05:25:00	58.5252	17.87694	12	0	12	0	0	0	0	0.005	13.5	7	1017	18	1	33	0.3	352	3000	292	2000	235	1	0	1	1	0	0	0	0	0	0	8	0	29	0	236	4	2	10	5	
2026-05-02 05:30:00	58.52613	17.87607	12	0	13	0	0	0	0	0.005	13.5	7	1017	18	1	33	0.4	334	3100	292	2000	235	1	0	1	1	1	0	0	0	0	0	0	2	38	0	234	4	0	10	5	
2026-05-02 05:35:00	58.52712	17.87472	11	0	14	0	0	0	0	0.005	13.5	7	1017	18	1	28	0.4	325	3100	292	2000	235	1	0	1	1	1	1	0	0	0	0	0	0	41	0	231	4	0	10	5	
2026-05-02 05:40:00	58.52808	17.87361	11	0	15	0	0	0	0	0.005	13.5	7	1017	18	2	51	0.4	329	3100	292	2000	235	1	0	0	1	1	1	1	0	0	0	0	0	36	0	229	4	0	10	5	
2026-05-02 05:45:00	58.52766	17.87604	12	0	16	0	0	0	0	0.005	13.5	7	1017	18	1	28	0.5	109	3200	292	2000	215	1	0	1	0	1	1	1	0	0	0	33	0	7	0	232	-4	2	-10	5	
2026-05-02 05:50:00	58.52841	17.87658	12	0	17	0	0	0	0	0.005	13.5	7	1017	18	1	29	0.3	20	3200	291	2000	230	1	0	1	1	0	1	1	0	0	0	8	0	32	0	231	4	2	10	5	
2026-05-02 06:00:00	58.53027	17.87433	12	0	18	0	0	1	0	0.005	13.5	7	1017	18	1	32	0.4	327	3300	291	2000	230	1	0	1	1	1	0	1	0	0	0	0	0	100	0	226	4	0	10	5	
2026-05-02 06:20:00	58.53348	17.86998	12	0	19	0	0	0	0	0.005	13.5	7	1017	18	1	29	0.4	325	3400	290	2000	230	1	0	1	1	1	1	0	0	0	0	0	1	100	0	219	4	0	10	5	
2026-05-02 06:40:00	58.53633	17.86551	12	0	20	0	0	0	0	0.005	13.4	7	1017	18	1	29	0.3	321	3500	289	2000	230	1	0	1	1	1	1	1	0	0	0	0	2	99	0	212	4	0	10	5	
2026-05-02 07:00:00	58.53867	17.86014	12	0	21	0	0	0	0	0.005	13.4	7	1017	18	1	31	0.3	310	3500	288	2000	230	1	0	1	1	1	1	1	0	0	0	0	1	100	0	212	4	0	10	5	
2026-05-02 07:20:00	58.54134	17.8548	41	0	22	0	0	0	0	0.005	13.4	7	1017	18	1	27	0.3	314	3600	288	2000	230	1	0	0	1	1	1	1	0	0	0	0	4	97	0	212	4	0	10	5	
2026-05-02 07:40:00	58.53843	17.8671	12	0	23	0	0	0	0	0.005	13.4	7	1017	18	1	66	0.7	114	3700	288	2000	210	1	0	1	0	1	1	1	0	0	0	97	1	4	0	212	-4	2	-10	5	
2026-05-02 08:00:00	58.54071	17.86644	12	0	24	0	0	0	0	0.005	13.4	7	1017	18	1	33	0.2	351	3900	287	2000	215	1	0	0	1	0	1	1	0	0	0	4	7	91	0	212	4	2	10	5	
2026-05-02 08:20:00	58.53831	17.8794	11	0	25	0	0	0	0	0.005	13.4	8	1017	18	1	32	0.7	110	4100	287	2000	215	1	0	1	0	1	0	1	0	0	0	98	1	3	0	220	-4	2	-10	5	
2026-05-02 08:40:00	58.54095	17.87604	13	0	26	0	0	0	0	0.005	13.4	8	1016	18	1	36	0.3	326	4200	286	2000	210	1	0	1	1	0	1	0	0	0	0	3	1	98	0	216	4	3	10	5	
2026-05-02 09:40:00	58.54479	17.86572	12	0	29	0	0	0	0	0.005	13.4	8	1016	18	3	88	0.2	285	4300	285	2000	210	1	0	1	1	1	1	1	0	0	0	0	2	99	0	212	4	0	10	5	
2026-05-02 10:00:00	58.54554	17.86296	40	0	0	0	0	0	0	0.005	13.4	8	1016	18	1	29	0.1	297	4300	285	2000	210	1	0	1	1	1	1	1	0	0	0	8	3	90	0	212	4	0	10	5	
2026-05-02 10:20:00	58.54539	17.85831	12	0	1	0	0	1	0	0.005	13.4	8	1015	18	1	65	0.2	267	4100	286	2000	210	0	0	1	1	1	1	1	0	0	0	0	0	100	0	212	4	0	10	5	
2026-05-02 10:40:00	58.54461	17.85339	12	0	2	0	0	0	0	0.005	13.4	8	1015	18	1	32	0.2	253	3900	286	2000	210	0	0	1	1	1	1	1	0	0	0	0	2	99	0	212	4	0	10	5	
2026-05-02 11:00:00	58.54326	17.84736	11	0	3	0	0	0	0	0.005	13.4	8	1015	18	1	30	0.3	247	3600	287	2000	210	0	0	1	1	1	1	1	0	0	0	0	1	100	0	212	4	0	10	5	
2026-05-02 11:20:00	58.5414	17.84037	11	0	4	0	0	0	0	0.005	13.4	8	1014	18	1	26	0.4	243	3200	289	2000	210	0	0	1	1	1	1	1	0	0	0	0	0	100	0	212	4	0	10	5	
2026-05-02 11:40:00	58.53948	17.83503	12	0	5	0	0	0	0	0.005	13.3	8	1014	18	1	26	0.3	235	2800	290	2000	210	0	0	1	1	1	1	1	0	0	0	0	1	100	0	212	4	0	10	5	
2026-05-02 12:00:00	58.53804	17.82918	12	0	6	0	0	0	0	0.005	13.3	8	1014	18	1	28	0.3	245	2500	291	2000	210	0	0	1	1	1	1	1	0	0	0	0	5	96	0	212	4	0	10	5	
2026-05-02 12:20:00	58.53747	17.82123	41	0	7	0	0	0	0	0.005	13.3	8	1013	18	1	34	0.4	262	2200	292	2000	210	0	0	1	1	1	1	1	0	0	0	0	1	100	0	212	4	0	10	5	
2026-05-02 12:40:00	58.53771	17.81463	11	0	8	0	0	0	0	0.005	13.6	8	1013	18	2	83	0.3	274	2000	293	2000	210	0	0	1	1	1	1	1	0	1	0	0	2	99	0	212	4	0	10	5	
2026-05-02 13:00:00	58.53768	17.80779	12	0	9	0	0	0	0	0.005	13.6	8	1012	18	3	62	0.3	270	1800	293	2000	210	0	0	1	1	1	1	1	0	1	0	0	2	99	0	238	4	0	10	5	
2026-05-02 13:20:00	58.53804	17.80107	13	0	10	0	0	0	0	0.005	13.6	8	1012	18	1	34	0.3	276	1600	294	2000	210	0	0	1	1	1	1	1	0	1	0	0	2	99	0	248	4	0	10	5	
2026-05-02 13:40:00	58.53891	17.79387	11	0	11	0	0	0	0	0.005	13.6	8	1012	18	1	32	0.4	283	1500	295	2000	210	0	0	1	1	1	1	1	0	1	0	0	2	99	0	254	4	0	10	5	
2026-05-02 14:00:00	58.53996	17.78664	11	0	12	0	0	0	0	0.005	13.5	8	1012	18	2	75	0.4	286	1400	295	2000	210	0	0	1	1	1	1	1	0	1	0	0	1	100	0	260	4	0	10	5	
2026-05-02 14:20:00	58.54122	17.77875	12	0	13	0	0	0	0	0.005	13.5	8	1011	18	1	27	0.4	287	1200	295	2000	210	0	0	1	1	1	1	1	0	1	0	0	2	99	0	264	4	0	10	5	
2026-05-02 14:40:00	58.54446	17.77374	12	0	14	0	0	0	0	0.005	13.5	8	1011	18	1	27	0.4	321	1400	294	2000	210	0	0	1	1	1	1	1	0	1	0	10	7	85	0	259	4	0	10	5	
2026-05-02 15:00:00	58.54656	17.76735	13	0	15	0	0	0	0	0.005	13.5	8	1011	18	1	29	0.4	302	1400	294	2000	210	0	0	1	1	1	1	1	0	1	0	0	5	96	0	259	4	0	10	5	
2026-05-02 15:20:00	58.54902	17.75943	12	0	16	0	0	0	0	0.005	13.5	8	1011	18	1	29	0.4	301	1400	293	2000	210	0	0	1	1	1	1	1	0	1	0	0	0	100	0	259	4	0	10	5	
2026-05-02 15:40:00	58.5516	17.75169	41	0	17	0	0	0	0	0.005	13.5	8	1010	18	1	25	0.4	303	1400	293	2000	210	0	0	1	1	1	1	1	0	1	0	0	3	98	0	259	4	0	10	5	
2026-05-02 16:00:00	58.55301	17.74431	12	0	18	0	0	0	0	0.005	13.5	8	1010	18	1	57	0.4	290	1300	293	2000	210	0	0	1	1	1	1	1	0	1	0	0	1	100	0	263	4	0	10	5	
2026-05-02 16:20:00	58.55433	17.73855	12	0	19	0	0	0	0	0.005	13.5	8	1010	18	1	28	0.3	294	1200	293	2000	210	0	0	1	1	1	1	1	0	1	0	0	3	98	0	265	4	0	10	5	
2026-05-02 16:40:00	58.55457	17.73129	11	0	20	0	0	0	0	0.005	13.4	8	1010	18	2	46	0.4	274	1000	294	2000	210	0	0	1	1	1	1	1	0	1	0	0	1	100	0	272	4	0	10	5	
2026-05-02 17:00:00	58.55571	17.72826	12	0	21	0	0	0	0	0.005	13.4	8	1010	18	2	46	0.2	306	1000	293	2000	210	0	0	1	1	1	1	1	0	1	0	9	5	87	0	271	4	0	10	5	
2026-05-02 17:20:00	58.55589	17.7234	12	0	22	0	0	0	0	0.005	13.4	8	1009	18	1	33	0.2	274	900	294	2000	210	0	0	1	1	1	1	1	0	1	0	0	3	98	0	276	4	0	10	5	
2026-05-02 17:40:00	58.55628	17.72034	12	0	23	0	0	0	0	0.005	13.4	8	1009	18	1	29	0.2	284	800	295	2000	210	0	0	1	1	1	1	1	0	1	0	8	9	84	0	278	4	0	10	5	
2026-05-02 18:00:00	58.55613	17.71464	65	0	24	0	0	0	0	0.005	13.4	7	1009	18	1	30	0.3	267	600	296	2000	210	0	0	1	1	1	1	1	0	1	0	0	3	98	0	283	4	0	10	5	
2026-05-02 18:20:00	58.5564	17.71047	11	0	25	0	0	0	0	0.005	13.4	7	1009	18	1	81	0.2	277	500	297	2000	210	0	0	1	1	1	1	1	0	1	0	9	11	81	0	287	4	0	10	5	
2026-05-02 18:40:00	58.55604	17.70354	11	0	26	0	0	0	0	0.005	13.4	7	1010	18	1	29	0.3	264	300	299	2000	210	0	0	2	1	1	1	1	0	1	0	0	2	99	0	294	4	0	10	5	
2026-05-02 19:20:00	58.55622	17.69013	12	0	28	0	0	0	0	0.005	13.4	7	1010	18	3	77	0.4	264	-100	304	2000	210	0	0	2	1	1	1	1	0	1	0	0	1	100	0	305	4	0	10	5	
2026-05-02 19:40:00	58.5567	17.68281	12	0	29	0	0	0	0	0.005	13.4	7	1010	18	1	31	0.4	277	-300	306	2000	210	0	0	2	1	1	1	1	0	1	0	0	9	92	0	311	4	0	10	5	
2026-05-02 20:00:00	58.55679	17.67579	13	0	0	0	0	0	0	0.005	13.4	7	1010	18	1	33	0.3	272	-500	309	2000	210	0	0	2	1	1	1	1	0	1	0	0	5	95	0	317	4	0	10	5	
2026-05-02 20:20:00	58.55673	17.66946	12	0	1	0	0	0	0	0.005	13.4	7	1010	18	2	55	0.3	269	-700	313	2000	210	0	0	2	1	1	1	1	0	1	0	0	3	98	0	323	4	0	10	5	
2026-05-02 20:40:00	58.55685	17.66286	12	0	2	0	0	0	0	0.005	13.4	7	1009	18	1	34	0.3	272	-900	317	2000	210	0	0	2	1	1	1	1	0	1	0	0	8	93	0	329	4	0	10	5	
2026-05-02 21:00:00	58.55706	17.65551	41	0	3	0	0	0	0	0.005	13.4	7	1009	18	2	45	0.3	273	-1100	323	2000	210	0	0	2	1	1	1	1	0	1	0	0	4	97	0	336	4	0	10	5	
2026-05-02 21:20:00	58.5576	17.6475	11	0	4	0	0	0	0	0.005	13.4	7	1009	18	1	60	0.4	277	-1300	330	2000	210	0	0	2	1	1	1	1	0	1	0	0	2	99	0	343	4	0	10	5	
2026-05-02 21:40:00	58.56213	17.65017	11	0	5	0	0	1	0	0.005	13.3	7	1009	18	1	28	0.4	17	-800	321	2000	210	1	0	1	2	1	1	1	0	1	0	10	1	90	0	325	0	7	10	5	
2026-05-02 22:00:00	58.5642	17.64564	11	0	6	0	0	2	0	0.005	13.3	7	1009	18	1	33	0.3	311	1000	179	2000	210	1	0	0	1	2	1	1	0	1	0	2	7	92	0	169	4	2	10	5	
2026-05-02 22:20:00	58.56132	17.64441	12	0	7	0	0	0	0	0.005	13.3	7	1009	18	1	28	0.3	193	800	178	2000	250	1	0	3	0	1	2	1	0	1	0	95	2	4	0	169	-4	3	-10	5	
2026-05-02 22:40:00	58.5582	17.6469	12	0	8	0	0	0	0	0.005	13.3	7	1009	18	1	31	0.3	157	500	181	2000	250	1	0	0	3	0	1	2	0	1	0	100	0	0	0	175	0	1	-10	5	
2026-05-02 23:00:00	58.5546	17.64543	12	0	9	0	0	0	0	0.005	13.3	7	1009	18	1	29	0.3	192	500	179	2000	250	1	0	3	0	3	0	1	0	1	0	100	0	0	0	174	-4	1	-10	5	
2026-05-02 23:20:00	58.5525	17.64819	12	0	10	0	0	0	0	0.005	13.3	7	1009	18	1	26	0.2	145	300	182	2000	250	1	0	0	3	0	3	0	0	1	0	100	1	0	0	180	0	1	-10	5	
2026-05-02 23:40:00	58.55199	17.64762	18	0	11	0	0	0	0	0.005	13.3	7	1009	18	1	27	0.1	212	400	182	2000	250	1	0	0	0	3	0	3	0	1	0	92	9	0	0	179	-4	1	-10	5	
2026-05-03 00:00:00	58.55115	17.64636	40	0	12	0	0	0	0	0.005	13.3	7	1009	18	1	36	0.1	217	400	180	2000	250	1	0	3	0	0	3	0	0	1	0	95	6	0	0	177	-4	0	-10	5	
2026-05-03 00:20:00	58.55037	17.65101	13	0	13	0	0	0	0	0.005	13.3	7	1008	18	1	61	0.2	108	100	186	2000	250	1	0	0	3	0	0	3	0	1	0	100	1	0	0	186	0	1	-10	5	
2026-05-03 00:40:00	58.54863	17.65104	15	0	14	0	0	0	0	0.005	13.3	7	1009	18	1	33	0.2	179	100	187	2000	250	1	0	0	0	3	0	0	0	1	0	100	1	0	0	186	-4	1	-10	5	
2026-05-03 01:20:00	58.54287	17.65203	16	0	16	0	0	0	0	0.005	13.3	7	1009	18	3	89	0.2	170	-1700	191	2000	250	1	0	0	0	0	0	3	0	1	0	96	4	1	0	191	-4	0	-10	5	
2026-05-03 01:40:00	58.54026	17.65506	41	0	17	0	0	0	0	0.005	13.3	7	1009	18	1	35	0.3	149	-1400	201	2000	250	1	0	0	0	0	0	0	0	1	0	96	5	0	0	201	-4	0	-10	5	
2026-05-03 02:00:00	58.53903	17.65761	12	0	18	0	0	0	0	0.005	13.3	7	1009	18	2	73	0.2	133	-1400	209	2000	250	1	0	0	0	0	0	0	0	1	0	100	0	0	0	209	-4	0	-10	5	
2026-05-03 02:20:00	58.53894	17.65998	11	0	19	0	0	0	0	0.005	13.3	7	1008	18	3	66	0.1	94	-1400	214	2000	250	1	0	1	0	0	0	0	0	1	0	90	8	4	0	214	-4	0	-10	5	
2026-05-03 02:40:00	58.5408	17.6616	11	0	20	0	0	0	0	0.005	13.3	7	1008	18	1	27	0.2	24	-1700	212	2000	260	1	0	0	1	0	0	0	0	1	0	13	10	78	0	212	4	2	10	5	
2026-05-03 03:00:00	58.53942	17.66382	12	0	21	0	0	0	0	0.005	13.3	7	1008	18	1	29	0.2	140	-1600	219	2000	265	1	0	0	0	1	0	0	0	1	0	96	1	5	0	219	-4	2	-10	5	
2026-05-03 03:20:00	58.53744	17.66583	12	0	22	0	0	0	0	0.005	13.2	7	1008	18	1	28	0.2	152	-1500	228	2000	265	1	0	0	0	0	1	0	0	1	0	100	0	0	0	228	-4	0	-10	5	
2026-05-03 03:40:00	58.53591	17.66811	12	0	23	0	0	0	0	0.005	13.3	7	1009	18	1	25	0.2	142	-1500	236	2000	265	1	0	0	0	0	0	1	0	1	0	100	0	0	0	236	-4	0	-10	5	
2026-05-03 04:00:00	58.53345	17.66985	40	0	24	0	0	0	0	0.005	13.3	7	1009	18	2	56	0.2	160	-1500	247	2000	265	1	0	0	0	0	0	0	0	1	0	100	0	0	0	247	-4	0	-10	5	
2026-05-03 04:20:00	58.53072	17.67102	12	0	25	0	0	0	0	0.005	13.4	7	1009	18	1	57	0.3	167	-1500	259	2000	265	1	0	0	0	0	0	0	0	1	0	100	0	0	0	259	-4	0	-10	5	
2026-05-03 05:00:00	58.52997	17.67969	11	0	27	0	0	0	0	0.005	13.8	7	1009	18	3	87	0.4	65	-1900	264	2000	305	1	0	0	1	0	0	0	0	1	0	8	1	93	0	264	4	2	10	5	
2026-05-03 05:20:00	58.52793	17.67519	12	0	28	0	0	0	0	0.005	13.8	7	1009	18	1	32	0.3	229	-1700	271	2000	330	1	0	0	0	1	0	0	0	1	0	95	0	6	0	271	-4	2	-10	5	
2026-05-03 05:40:00	58.52862	17.66772	12	0	29	0	0	2	0	0.005	13.8	7	1009	18	1	29	0.4	280	700	121	2000	330	1	0	2	0	0	1	0	0	1	0	100	0	0	0	112	-4	0	-10	5	
2026-05-03 06:00:00	58.52046	17.6622	12	0	0	0	0	0	0	0.005	13.8	7	1009	18	1	32	0.8	199	1500	107	2000	330	1	0	3	2	0	0	1	0	1	0	4	0	97	0	81	0	2	10	5	
2026-05-03 06:20:00	58.52022	17.64669	13	0	1	0	0	0	0	0.005	13.7	7	1009	18	1	29	0.7	268	2200	103	2000	55	1	0	1	3	2	0	0	0	0	0	92	1	8	0	60	0	8	-10	5	
2026-05-03 06:40:00	58.51374	17.65491	13	0	2	0	0	0	0	0.005	13.7	7	1010	18	1	29	0.7	146	2300	95	2000	55	1	0	0	1	3	2	0	0	0	0	2	1	98	0	39	4	2	10	5	
2026-05-03 07:00:00	58.51956	17.65668	12	0	3	0	0	2	0	0.005	13.6	7	1010	18	1	31	0.5	9	800	94	2000	75	1	0	1	0	1	3	2	0	1	0	95	2	4	0	82	-4	2	-10	5	
2026-05-03 07:20:00	58.51434	17.66256	12	0	4	0	0	0	0	0.005	13.6	7	1010	18	2	61	0.6	150	1300	86	2000	80	1	0	0	1	0	1	3	0	1	0	5	2	94	0	66	4	2	10	5	
2026-05-03 07:40:00	58.52058	17.6628	41	0	5	0	0	0	0	0.005	13.6	7	1010	18	1	30	0.6	1	600	96	2000	75	1	0	1	0	1	0	1	0	1	0	98	0	3	0	88	-4	2	-10	5	
2026-05-03 08:00:00	58.51524	17.66967	12	0	6	0	0	0	0	0.005	13.6	7	1010	18	1	57	0.6	146	1100	87	2000	75	1	0	0	1	0	1	0	0	1	0	10	1	90	0	73	4	2	10	5	
2026-05-03 08:20:00	58.52193	17.66886	12	0	7	0	0	0	0	0.005	13.6	7	1010	18	1	30	0.6	356	300	99	2000	70	1	0	1	0	1	0	1	0	1	0	97	1	3	0	95	-4	2	-10	5	
2026-05-03 08:40:00	58.51674	17.67729	12	0	8	0	0	0	0	0.005	13.6	7	1011	18	1	28	0.6	140	800	90	2000	70	1	0	1	1	0	1	0	0	1	0	3	3	95	0	82	4	2	10	5	
2026-05-03 09:00:00	58.51122	17.68722	13	0	9	0	0	0	0	0.005	13.6	7	1011	18	1	40	0.7	137	1200	75	2000	70	1	0	0	1	1	0	1	0	1	0	0	2	99	0	67	4	0	10	5	
2026-05-03 09:40:00	58.51578	17.69235	12	0	11	0	0	0	0	0.005	13.5	8	1010	18	3	114	0.4	143	700	86	2000	75	1	0	1	1	0	1	1	0	1	0	11	2	88	0	85	4	2	10	5	
2026-05-03 10:00:00	58.51077	17.70003	12	0	12	0	0	0	0	0.005	13.5	7	1011	18	1	28	0.6	141	1800	68	2000	75	1	0	0	1	1	0	1	0	1	0	0	1	100	0	68	4	0	10	5	
2026-05-03 10:20:00	58.51764	17.69802	12	0	13	0	0	2	0	0.005	13.5	8	1011	18	1	29	0.6	351	-1000	158	2000	65	1	0	2	0	1	1	0	0	1	0	98	0	3	0	166	-4	2	-10	5	
2026-05-03 10:40:00	58.51056	17.68698	12	0	14	0	0	0	0	0.005	13.5	8	1011	18	2	49	0.8	219	100	136	2000	65	1	0	1	2	0	1	1	0	1	0	6	0	95	0	136	0	4	10	5	
2026-05-03 11:00:00	58.50648	17.6943	13	0	15	0	0	0	0	0.005	13.5	8	1011	18	1	32	0.5	137	1800	136	2000	65	1	0	1	1	2	0	1	0	1	0	0	2	99	0	136	4	1	10	5	
2026-05-03 11:20:00	58.5033	17.70486	12	0	16	0	0	0	0	0.005	13.4	8	1011	18	1	32	0.6	120	-1100	146	2000	65	1	0	1	1	1	2	0	0	1	0	0	0	100	0	146	4	0	10	5	
2026-05-03 11:40:00	58.4994	17.71542	41	0	17	0	0	0	0	0.005	13.4	8	1011	18	1	27	0.6	125	-500	178	2000	65	1	0	1	1	1	1	2	1	1	0	0	1	100	0	178	4	0	10	5	
2026-05-03 12:00:00	58.4958	17.72586	12	0	18	0	0	0	0	0.005	13.4	8	1011	18	2	75	0.6	123	-600	260	2000	65	1	0	3	1	1	1	1	1	1	0	0	1	100	0	260	4	0	10	5	
2026-05-03 12:20:00	58.50084	17.70555	12	0	19	0	0	2	0	0.005	13.4	8	1011	18	1	35	1.1	295	-400	348	2000	65	1	0	0	3	1	1	1	0	1	0	98	0	3	0	358	0	2	-10	5	
2026-05-03 12:40:00	58.50924	17.70444	12	0	20	0	0	0	0	0.005	13.4	8	1011	18	1	30	0.8	356	-300	348	2000	65	1	0	0	0	3	1	1	0	1	0	100	0	0	0	353	-4	1	-10	5	
2026-05-03 13:40:00	58.52538	17.68251	41	0	23	0	0	0	0	0.005	13.4	8	1011	18	3	95	0.6	343	-1100	354	2000	65	1	0	0	0	3	0	0	0	1	0	99	2	0	0	18	-4	1	-10	5	
2026-05-03 14:00:00	58.53252	17.68071	41	0	24	0	0	0	0	0.005	13.4	7	1011	18	2	87	0.7	353	-1000	354	2000	65	1	0	0	0	0	3	0	0	1	0	97	4	0	0	15	-4	0	-10	5	
2026-05-03 14:20:00	58.53939	17.67972	12	0	25	0	0	0	0	0.005	13.4	7	1010	18	1	64	0.7	356	-800	354	2000	65	1	0	0	0	0	0	3	0	1	0	94	7	0	0	11	-4	0	-10	5	
2026-05-03 14:40:00	58.54659	17.67975	12	0	26	0	0	0	0	0.005	13.4	7	1010	18	1	31	0.7	0	-600	353	2000	65	1	0	0	0	0	0	0	0	1	0	100	1	0	0	5	-4	0	-10	5	
2026-05-03 15:00:00	58.55319	17.67882	12	0	27	0	0	0	0	0.005	13.8	7	1010	18	1	28	0.6	356	-500	353	2000	65	1	0	0	0	0	0	0	0	1	0	99	2	0	0	1	-4	0	-10	5	
2026-05-03 15:20:00	58.55934	17.67666	13	0	28	0	0	0	0	0.005	13.7	7	1010	18	1	29	0.6	350	-500	353	2000	65	1	0	0	0	0	0	0	0	1	0	100	0	0	0	360	-4	0	-10	5	
2026-05-03 15:40:00	58.5657	17.67375	15	0	29	0	0	0	0	0.005	13.7	7	1010	18	1	32	0.6	346	-500	355	2000	65	1	0	0	0	0	0	0	0	1	0	100	1	0	0	359	-4	0	-10	5	
2026-05-03 16:00:00	58.57158	17.66994	41	0	0	0	0	0	0	0.005	13.7	7	1010	18	1	33	0.6	341	-500	358	2000	65	1	0	0	0	0	0	0	0	1	0	98	3	0	0	1	-4	0	-10	5	
2026-05-03 16:20:00	58.57683	17.66586	12	0	1	0	0	0	0	0.005	13.6	7	1010	18	2	79	0.5	338	-1800	5	2000	65	1	0	0	0	0	0	0	0	1	0	98	3	0	0	5	-4	0	-10	5	
2026-05-03 16:40:00	58.58199	17.66349	12	0	2	0	0	0	0	0.005	13.6	7	1010	18	1	30	0.5	346	-1300	14	2000	65	1	0	0	0	0	0	0	0	1	0	100	1	0	0	14	-4	0	-10	5	
2026-05-03 17:20:00	58.593	17.66043	12	0	4	0	0	0	0	0.005	13.6	7	1010	18	3	81	0.5	355	-500	86	2000	65	1	0	1	0	0	0	0	1	1	0	100	1	0	0	86	-4	0	-10	5	
2026-05-03 17:40:00	58.58946	17.66361	13	0	5	0	0	0	0	0.005	13.6	7	1010	18	2	51	0.4	155	-500	35	2000	75	1	0	0	1	0	0	0	1	1	0	12	6	84	0	35	4	2	10	5	
2026-05-03 18:00:00	58.59423	17.66178	41	0	6	0	0	0	0	0.005	13.6	7	1010	18	1	33	0.4	349	-400	104	2000	70	1	0	1	0	1	0	0	1	1	0	95	3	3	0	104	-4	2	-10	5	
2026-05-03 18:20:00	58.59012	17.66679	15	0	7	0	0	0	0	0.005	13.6	7	1010	18	1	62	0.5	147	-400	18	2000	70	1	0	0	1	0	1	0	1	1	0	3	3	95	0	18	4	2	10	5	
2026-05-03 18:40:00	58.59462	17.66622	13	0	8	0	0	2	0	0.005	13.5	7	1010	18	1	32	0.4	356	200	352	2000	70	1	0	3	0	1	0	1	0	1	0	96	2	4	0	350	-4	2	-10	5	
2026-05-03 19:00:00	58.59453	17.65206	14	0	9	0	0	0	0	0.005	13.5	7	1010	18	1	31	0.7	269	-600	7	2000	70	1	0	0	3	0	1	0	0	1	0	99	0	2	0	13	0	3	-10	5	
2026-05-03 19:20:00	58.59816	17.65278	22	0	10	0	0	0	0	0.005	13.5	7	1010	18	1	29	0.3	6	-500	7	2000	70	1	0	0	0	3	0	1	0	1	0	98	3	0	0	11	-4	1	-10	5	
2026-05-03 19:40:00	58.60266	17.65314	41	0	11	0	0	0	0	0.005	13.5	7	1010	18	1	40	0.4	2	-500	8	2000	70	1	0	0	0	0	3	0	0	1	0	100	0	0	0	9	-4	0	-10	5	
2026-05-03 20:20:00	58.60851	17.65797	12	0	13	0	0	0	0	0.005	13.5	7	1010	18	3	88	0.3	22	-1500	1	2000	70	1	0	0	0	0	0	0	0	1	0	100	1	0	0	1	-4	0	-10	5	
2026-05-03 20:40:00	58.61073	17.66004	13	0	14	0	0	0	0	0.005	13.5	6	1010	18	1	33	0.2	26	-1300	356	2000	70	1	0	0	0	0	0	0	0	1	0	98	3	0	0	356	-4	0	-10	5	
2026-05-03 21:00:00	58.61316	17.66208	40	0	15	0	0	2	0	0.005	13.5	6	1010	18	1	29	0.2	24	-1300	152	2000	70	1	0	2	0	0	0	0	0	1	0	98	3	0	0	179	-4	0	-10	5	
2026-05-03 21:20:00	58.61118	17.65461	11	0	16	0	0	0	0	0.005	13.4	6	1009	18	1	70	0.4	243	-1000	149	2000	70	1	0	2	2	0	0	0	0	1	0	12	0	89	0	163	0	6	10	5	
