Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	I	V	Temperature	CTTemp	CTCond	ECO3_Beta	ECO3_CHL	ECO3_PC	WBT_Status	WBT_Ens	WBT_Min	NPUSOnSec	NPUStatus	NPUFiles	NPU_Val0	NPU_Val1	NPU_Val2	NPU_Val3	NPU_Val4	NPU_Val5	NPU_Val6	NPU_Val7	NPU_Val8	NPU_Val9	NPU_Val10	NPU_Val11	NPU_Val12	NPU_Val13	NPU_Val14	
2026-04-09 22:40:00	55.60902	16.63131	12	16	0	1	390	0.007	13.1	5	3.331	8.06	0.000432	0.87		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-09 22:50:00	55.61118	16.63191	12	17	0	2	390	0.007	13.1	5	3.323	8.06	0.000456	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-09 23:00:00	55.61298	16.63266	11	18	0	1	390	0.007	13.1	5	3.329	8.06	0.000618	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-09 23:10:00	55.61472	16.63308	12	19	0	1	390	0.007	13.1	5	3.329	8.06	0.000438	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-09 23:20:00	55.61679	16.63419	12	20	0	2	390	0.007	13.1	5	3.342	8.06	0.000399	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-09 23:30:00	55.61847	16.63548	12	21	0	2	390	0.007	13.1	6	3.357	8.06	0.000384	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-09 23:40:00	55.62039	16.63641	12	22	0	2	390	0.007	13.1	6	3.362	8.07	0.000399	0.9		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-09 23:50:00	55.62198	16.63788	13	23	0	3	390	0.007	13.1	6	3.384	8.07	0.000414	0.9		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 00:00:00	55.62363	16.63968	13	24	0	1	390	0.007	13.1	5	3.401	8.07	0.000408	0.87		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 00:10:00	55.62516	16.64136	12	25	0	1	390	0.007	13.1	5	3.409	8.07	0.000393	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 00:20:00	55.62675	16.64328	12	26	0	1	390	0.007	13.1	5	3.409	8.08	0.000381	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 00:30:00	55.6281	16.64541	12	27	0	1	390	0.007	13.1	5	3.416	8.08	0.000426	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 00:40:00	55.63149	16.64253	13	28	0	1	390	0.007	13.1	5	3.43	8.08	0.000429	0.88		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 00:50:00	55.63332	16.64439	14	29	0	1	390	0.007	13.1	5	3.438	8.08	0.000399	0.89		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 01:00:00	55.63473	16.64682	13	30	0	1	390	0.007	13.1	5	3.399	8.07	0.000408	0.9		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 01:10:00	55.63812	16.64379	13	31	0	1	390	0.007	13.1	5	3.443	8.08	0.000387	0.85		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 01:20:00	55.63995	16.64613	17	32	0	1	420	0.007	13.1	5	3.403	8.07	0.000429	0.95		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 01:30:00	55.64115	16.64865	11	33	0	1	380	0.007	13.1	5	3.345	8.06	0.000402	0.92		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 01:40:00	55.64445	16.64688	12	34	0	1	380	0.007	13.1	5	3.408	8.08	0.00042	0.91		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 02:00:00	55.64742	16.65366	12	36	0	3	390	0.007	13.1	5	3.351	8.07	0.000465	0.99		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 02:30:00	55.65846	16.65612	12	39	0	3	390	0.007	13.1	5	3.402	8.08	0.000504	0.94		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 02:40:00	55.66362	16.65768	12	40	0	3	390	0.007	13.1	6	3.4	8.08	0.000531	1		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 02:50:00	55.6692	16.65834	12	41	0	2	390	0.007	13.1	5	3.411	8.09	0.000849	0.97		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 03:00:00	55.67478	16.65927	12	42	0	1	390	0.007	13.1	5	3.422	8.09	0.000474	0.9		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 03:10:00	55.68003	16.66128	12	43	0	1	390	0.007	13.1	5	3.42	8.08	0.000669	0.91		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 03:20:00	55.68585	16.66203	12	44	0	2	390	0.007	13.1	5	3.444	8.1	0.000816	0.91		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 03:30:00	55.69122	16.66311	12	45	0	1	390	0.007	13.1	5	3.461	8.09	0.000444	0.96		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 03:40:00	55.6962	16.665	12	46	0	1	390	0.007	13.1	5	3.473	8.1	0.000522	1.01		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 03:50:00	55.70103	16.66584	12	47	0	1	390	0.007	13.1	5	3.453	8.09	0.000546	1.02		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 04:00:00	55.70649	16.66476	40	48	0	1	410	0.007	13.1	5	3.449	8.09	0.000573	1.04		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 04:10:00	55.70847	16.66818	11	49	0	1	380	0.007	13.1	5	3.446	8.09	0.000447	1		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 04:20:00	55.713	16.66716	12	50	0	1	390	0.007	13.1	5	3.431	8.08	0.000651	0.97		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 04:30:00	55.71516	16.67127	12	51	0	1	390	0.007	13.1	5	3.407	8.07	0.000432	0.96		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 04:40:00	55.72014	16.67115	12	52	0	1	390	0.007	13.1	5	3.412	8.08	0.000672	0.85		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 04:50:00	55.72581	16.67103	12	53	0	1	390	0.007	13.1	5	3.423	8.08	0.000579	0.74		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 05:00:00	55.72779	16.67604	11	54	0	1	390	0.007	13.1	5	3.448	8.09	0.000414	0.74		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 05:10:00	55.73283	16.67655	11	55	0	3	380	0.007	13.1	6	3.417	8.09	0.000429	0.63		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 05:20:00	55.73481	16.68033	11	56	0	1	390	0.007	13.1	5	3.382	8.09	0.00048	0.57		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 05:30:00	55.73994	16.68006	11	57	0	1	380	0.007	13.1	5	3.393	8.09	0.000618	0.54		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 05:40:00	55.73784	16.6782	12	58	0	2	390	0.007	13.1	6	3.406	8.09	0.00045	0.46		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 05:50:00	55.73499	16.67697	11	59	0	1	390	0.007	13.1	6	3.423	8.09	0.000507	0.18		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 06:10:00	55.73385	16.67958	12	1	0	3	390	0.007	13.1	6	3.429	8.09	0.000492	0.47		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 06:20:00	55.73178	16.67826	13	2	0	1	390	0.007	13.2	6	3.449	8.1	0.000435	0.45	0.85	0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 06:30:00	55.73352	16.68228	13	3	0	2	390	0.007	13.2	6	3.431	8.09	0.000456	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 06:40:00	55.7352	16.68756	14	4	0	1	400	0.007	13.2	6	3.405	8.09	0.000579	0.43		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 06:50:00	55.73301	16.68588	13	5	0	1	390	0.007	13.3	6	3.44	8.1	0.000438	0.46		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 07:00:00	55.73406	16.68939	13	6	0	1	390	0.007	13.3	6	3.421	8.1	0.000408	0.45		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 07:10:00	55.73259	16.68828	14	7	0	1	390	0.007	13.3	6	3.45	8.1	0.000675			0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 07:20:00	55.73379	16.69227	13	8	0	1	390	0.007	13.4	6	3.437	8.1	0.000414	0.43		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 07:30:00	55.73514	16.69743	13	9	0	3	390	0.007	13.3	6	3.437	8.1	0.000429	0.4		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 07:40:00	55.73367	16.69533	14	10	0	1	390	0.007	13.3	6	3.455	8.1	0.000459	0.58		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 07:50:00	55.73148	16.6929	14	11	0	1	390	0.005	13.4	6	3.47	8.1	0.000465	0.37		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 08:10:00	55.73097	16.69425	11	13	0	3	380	0.007	13.4	6	3.485	8.11	0.000444	0.39		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 08:20:00	55.7322	16.69827	11	14	0	1	380	0.007	13.4	6	3.495	8.11	0.000438	0.42		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 08:30:00	55.73112	16.69689	11	15	0	1	380	0.007	13.5	6	3.479	8.1	0.000438	0.39		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 08:40:00	55.73226	16.70073	11	16	0	1	390	0.005	13.4	6	3.513	8.11	0.000456	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 08:50:00	55.73124	16.7004	11	17	0	1	380	0.007	13.4	6	3.494	8.11	0.000543	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 09:00:00	55.72926	16.69878	11	18	0	1	380	0.007	13.4	6	3.513	8.11	0.000429	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 09:10:00	55.72716	16.69725	11	19	0	1	380	0.005	13.5	6	3.521	8.11	0.00039	0.38		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 09:20:00	55.72812	16.7004	11	20	0	1	390	0.007	13.4	6	3.528	8.11	0.000414	0.43		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 09:30:00	55.72668	16.69884	12	21	0	1	390	0.007	13.5	6	3.54	8.11	0.000435	0.38		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 09:40:00	55.72773	16.70238	11	22	0	1	380	0.007	13.5	6	3.542	8.12	0.000447	0.41		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 09:50:00	55.72902	16.70625	12	23	0	1	390	0.007	13.5	7	3.532	8.12	0.000447	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 10:00:00	55.72722	16.70499	12	24	0	2	390	0.007	13.5	7	3.547	8.12	0.000462	0.39		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 10:10:00	55.7247	16.70406	13	25	0	1	390	0.007	13.5	7	3.556	8.12	0.000417	0.43		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 10:20:00	55.72308	16.70283	13	26	0	1	390	0.007	13.5	7	3.538	8.11	0.000438	0.41	0	0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 10:30:00	55.72422	16.70541	13	27	0	1	390	0.007	13.5	7	3.595	8.13	0.000432	0.41		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 10:50:00	55.71951	16.70418	16	29	0	3	410	0.007	13.4	7	3.571	8.12	0.000471	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 11:00:00	55.71714	16.70421	11	30	0	1	380	0.007	13.4	7	3.597	8.12	0.00039	0.39		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 11:10:00	55.71468	16.70406	11	31	0	1	380	0.007	13.3	7	3.526	8.11	0.000381	0.38		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 11:20:00	55.71606	16.70673	11	32	0	1	380	0.007	13.5	7	3.6	8.12	0.000402	0.4		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 11:30:00	55.71387	16.70616	12	33	0	1	390	0.007	13.3	7	3.552	8.11	0.000492	0.42		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 11:40:00	55.71117	16.70643	11	34	0	1	380	0.007	13.3	7	3.57	8.12	0.000432	0.4		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 11:50:00	55.7124	16.70874	11	35	0	1	380	0.007	13.5	7	3.547	8.11	0.000396	0.37		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 12:00:00	55.71438	16.71141	11	36	0	1	380	0.005	13.5	7	3.585	8.12	0.000402	0.4		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 12:10:00	55.71237	16.71141	12	37	0	1	390	0.007	13.3	7	3.596	8.12	0.000414	0.48		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 12:20:00	55.71393	16.71342	11	38	0	1	380	0.007	13.5	7	3.594	8.12	0.000414	0.41		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 12:30:00	55.71561	16.71627	11	39	0	1	380	0.007	13.5	7	3.612	8.13	0.000429	0.45		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 12:40:00	55.71405	16.71672	12	40	0	1	390	0.007	13.3	7	3.601	8.12	0.000465	0.43		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 12:50:00	55.71135	16.71756	12	41	0	1	390	0.007	13.3	7	3.616	8.13	0.000453	0.4		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 13:00:00	55.70856	16.71864	12	42	0	1	390	0.007	13.3	7	3.642	8.13	0.000414	0.41		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 13:10:00	55.70532	16.72005	13	43	0	1	390	0.007	13.3	7	3.622	8.13	0.000468	0.43		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 13:20:00	55.70244	16.72062	13	44	0	1	390	0.005	13.3	7	3.6	8.12	0.000417	0.41		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 13:30:00	55.70022	16.72128	13	45	0	1	400	0.005	13.4	6	3.617	8.13	0.000411	0.37		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 13:40:00	55.69779	16.722	13	46	0	1	390	0.007	13.4	6	3.632	8.13	0.000375	0.38		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 13:50:00	55.69548	16.72263	13	47	0	1	390	0.007	13.3	6	3.641	8.14	0.000432	0.4		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 14:00:00	55.69311	16.72293	41	48	0	1	410	0.007	13.3	7	3.647	8.14	0.00042	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 14:10:00	55.69083	16.72353	11	49	0	1	380	0.007	13.4	6	3.63	8.14	0.000435	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 14:20:00	55.68858	16.72431	11	50	0	1	380	0.007	13.4	6	3.585	8.13	0.000405	0.41		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 14:30:00	55.6863	16.72503	11	51	0	1	380	0.007	13.4	6	3.556	8.12	0.000423	0.44		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 14:40:00	55.68426	16.72563	11	52	0	1	380	0.007	13.3	6	3.599	8.14	0.000456	0.45		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 14:50:00	55.68219	16.72626	12	53	0	1	390	0.007	13.3	6	3.618	8.14	0.000546	0.57		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 15:00:00	55.68042	16.72671	12	54	0	1	390	0.007	13.4	6	3.653	8.15	0.000561	0.63		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 15:10:00	55.67859	16.72776	11	55	0	1	380	0.007	13.4	6	3.652	8.15	0.000534	0.63		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 15:20:00	55.67631	16.72896	11	56	0	1	380	0.007	13.4	6	3.629	8.15	0.000531	0.56		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 15:30:00	55.67394	16.73058	11	57	0	1	380	0.007	13.4	6	3.633	8.15	0.000498	0.54		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 15:40:00	55.67154	16.73205	12	58	0	1	390	0.007	13.4	6	3.634	8.15	0.000495	0.54		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 15:50:00	55.6689	16.7334	13	59	0	1	390	0.007	13.4	6	3.634	8.15	0.000468	0.56		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 16:00:00	55.6665	16.73436	13	0	0	1	390	0.007	13.3	6	3.611	8.14	0.000474	0.57		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 16:10:00	55.66383	16.73574	13	1	0	1	390	0.007	13.4	6	3.663	8.16	0.000438	0.58		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 16:20:00	55.66116	16.73736	15	2	0	1	400	0.007	13.3	6	3.653	8.15	0.000456	0.53		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 16:30:00	55.65858	16.7385	14	3	0	1	390	0.005	13.3	6	3.669	8.15	0.000582	0.69		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 16:40:00	55.65597	16.73955	14	4	0	1	390	0.007	13.3	6	3.669	8.15	0.000471	0.63		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 16:50:00	55.65327	16.73994	14	5	0	1	390	0.007	13.3	6	3.681	8.15	0.000498	0.72		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 17:00:00	55.6503	16.74039	14	6	0	1	390	0.007	13.2	6	3.728	8.16	0.000489	0.85		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 17:10:00	55.64784	16.74018	14	7	0	1	400	0.007	13.2	6	3.758	8.16	0.000558	0.91		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 17:20:00	55.64541	16.74006	19	8	0	1	400	0.007	13.2	6	3.745	8.16	0.000555	0.87		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 17:30:00	55.64274	16.73973	14	9	0	2	390	0.007	13.2	6	3.768	8.16	0.00051	0.86		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 17:40:00	55.64022	16.73958	14	10	0	1	390	0.007	13.2	6	3.755	8.15	0.000558	0.8		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 17:50:00	55.63728	16.73907	41	11	0	2	410	0.007	13.2	6	3.757	8.15	0.000459	0.83		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 18:00:00	55.63506	16.73856	11	12	0	2	380	0.007	13.2	6	3.762	8.15	0.000462	0.85		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 18:10:00	55.63281	16.73817	11	13	0	1	380	0.007	13.2	6	3.767	8.15	0.000468	0.82		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 18:20:00	55.6311	16.73721	11	14	0	1	380	0.007	13.2	6	3.761	8.14	0.000471	0.83		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 18:30:00	55.62927	16.73682	11	15	0	1	380	0.007	13.2	6	3.757	8.14	0.000492	0.79		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 18:40:00	55.63065	16.73769	13	16	0	1	390	0.007	13.2	6	3.739	8.14	0.000462	0.79		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 18:50:00	55.62954	16.73685	11	17	0	1	380	0.007	13.2	6	3.745	8.14	0.000492	0.78		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 19:00:00	55.63059	16.73751	12	18	0	1	390	0.007	13.2	6	3.747	8.13	0.000522	0.76		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 19:20:00	55.63374	16.74015	14	20	0	3	400	0.007	13.1	6	3.733	8.14	0.000432	0.76		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 19:30:00	55.6353	16.74219	14	21	0	1	390	0.007	13.1	6	3.75	8.14	0.000426	0.73		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 19:40:00	55.63686	16.74396	13	22	0	1	390	0.007	13.1	6	3.742	8.14	0.000411	0.79		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 19:50:00	55.63845	16.74522	13	23	0	1	390	0.007	13.1	6	3.726	8.13	0.000456	0.73		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 20:00:00	55.64001	16.74699	41	24	0	1	410	0.007	13.1	6	3.726	8.13	0.000411	0.75		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 20:10:00	55.64139	16.74888	11	25	0	3	380	0.007	13.1	6	3.717	8.13	0.000414	0.74		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 20:20:00	55.64292	16.75008	11	26	0	3	380	0.007	13.1	6	3.728	8.13	0.000411	0.7		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 20:30:00	55.64424	16.75203	11	27	0	1	380	0.007	13.1	6	3.726	8.13	0.000423	0.71		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 20:40:00	55.64574	16.75323	11	28	0	1	380	0.007	13.1	5	3.724	8.13	0.000399	0.69		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 20:50:00	55.64721	16.75512	11	29	0	1	380	0.007	13.1	5	3.721	8.13	0.000408	0.73		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 21:00:00	55.64862	16.75716	11	30	0	2	380	0.007	13.1	5	3.717	8.13	0.000402	0.7		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 21:10:00	55.65009	16.75806	11	31	0	1	380	0.007	13.1	5	3.704	8.13	0.00039	0.69		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 21:20:00	55.65174	16.75983	11	32	0	1	380	0.007	13.1	5	3.707	8.13	0.000393	0.73		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 21:30:00	55.65306	16.76187	11	33	0	1	380	0.007	13.1	5	3.706	8.12	0.000411	0.7		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 21:50:00	55.65555	16.76568	12	35	0	3	390	0.007	13.1	6	3.702	8.12	0.000399	0.69		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 22:00:00	55.65696	16.76742	12	36	0	2	390	0.007	13.1	6	3.674	8.11	0.000384	0.67		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 22:10:00	55.65807	16.76883	11	37	0	1	380	0.007	13.1	5	3.688	8.12	0.000375	0.71		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 22:20:00	55.65936	16.77033	11	38	0	1	380	0.007	13.1	5	3.689	8.12	0.000369	0.67		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 22:30:00	55.66056	16.77165	13	39	0	1	390	0.007	13.1	5	3.679	8.12	0.000375	0.7		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 22:40:00	55.6617	16.7727	12	40	0	1	390	0.007	13.1	5	3.678	8.12	0.00039	0.71		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 22:50:00	55.66281	16.77372	15	41	0	1	390	0.007	13.1	5	3.681	8.12	0.000411	0.69		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2026-04-10 23:00:00	55.66377	16.77459	14	42	0	1	390	0.007	13.1	5	3.68	8.13	0.000378	0.72		0	3	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
