Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	WBT_Status	WBT_Step	WBT_Min	WBT_dB	WBT_L00	WBT_L01	WBT_L02	WBT_L03	WBT_L04	WBT_L05	WBT_L06	WBT_L07	WBT_L08	WBT_L09	WBT_L10	WBT_L11	WBT_L12	WBT_L13	WBT_L14	WBT_L15	WBT_L16	WBT_L17	WBT_L18	WBT_L19	ECO3_Beta	ECO3_CHL	ECO3_PC	
2023-08-23 22:50:00	57.13065	17.98431	12	40	0	1	130	1	0	0.007	13.3	19		10.33	1	3	0	0																					0.002244	0.69	0	
2023-08-23 23:00:00	57.13602	17.99082	12	41	0	1	130	1	0	0.007	13.3	19		10.37	1	3	0	0																					0.001242	0.65	0	
2023-08-23 23:10:00	57.1407	17.99865	12	42	0	1	120	1	0	0.007	13.3	18		10.36	1	3	0	0																					0.001689	0.73	0	
2023-08-23 23:20:00	57.14565	18.00645	12	43	0	1	130	1	0	0.007	13.3	19		10.36	1	3	0	0																					0.003993	0.86	0.15	
2023-08-23 23:30:00	57.15057	18.01422	12	44	0	1	130	1	0	0.007	13.3	19		10.33	1	3	0	0																					0.001377	0.64	0	
2023-08-23 23:40:00	57.15531	18.02283	12	45	0	1	130	1	0	0.007	13.3	19		10.3	1	3	0	0																					0.003513	0.76	0.15	
2023-08-23 23:50:00	57.15945	18.03207	13	46	0	1	130	1	0	0.007	13.3	19		10.29	1	3	0	0																					0.001287	0.64	0	
2023-08-24 00:00:00	57.16404	18.04011	40	47	0	1	150	1	0	0.007	13.3	19		10.2	1	3	0	0																					0.001614	0.67	0	
2023-08-24 00:10:00	57.16689	18.04932	12	48	0	1	130	1	0	0.007	13.3	18		10.19	1	3	0	0																					0.001527	0.66	0	
2023-08-24 00:20:00	57.16953	18.05961	41	49	0	1	150	1	0	0.007	13.3	19		10.31	1	3	0	0																					0.000864	0.62	0.05	
2023-08-24 00:30:00	57.17166	18.06912	12	50	0	1	130	1	0	0.007	13.3	18		10.25	1	3	0	0																					0.000858	0.61	0	
2023-08-24 00:40:00	57.16704	18.07518	12	51	0	1	130	1	0	0.007	13.3	18		10.28	1	3	0	0																					0.000942	0.62	0	
2023-08-24 00:50:00	57.16875	18.07932	12	52	0	1	130	1	0	0.009	13.3	18		10.28	1	3	0	0																					0.000849	0.64	0	
2023-08-24 01:00:00	57.17145	18.08202	13	53	0	1	130	1	0	0.007	13.3	18		10.27	1	3	0	0																					0.000972	0.62	0.05	
2023-08-24 01:10:00	57.17418	18.0849	12	54	0	1	130	1	0	0.007	13.3	18		10.27	1	3	0	0																					0.000708	0.6	0	
2023-08-24 01:20:00	57.17703	18.08775	12	55	0	1	130	1	0	0.007	13.3	18		10.26	1	3	0	0																					0.001041	0.6	0	
2023-08-24 01:30:00	57.17973	18.09126	11	56	0	1	120	1	0	0.007	13.3	18		10.24	1	3	0	0																					0.000684	0.69	0	
2023-08-24 01:40:00	57.18237	18.09411	12	57	0	1	130	1	0	0.007	13.3	18		10.23	1	3	0	0																					0.000738	0.63	0	
2023-08-24 01:50:00	57.18477	18.09645	12	58	0	1	130	1	0	0.007	13.3	18		10.21	1	3	0	0																					0.000873	0.64	0	
2023-08-24 02:00:00	57.18672	18.09819	12	59	0	1	120	1	0	0.007	13.3	18		10.2	1	3	0	0																					0.000741	0.63	0	
2023-08-24 02:10:00	57.18915	18.09981	12	0	0	1	130	1	0	0.007	13.3	18		10.19	1	3	0	0																					0.000684	0.6	0	
2023-08-24 02:20:00	57.1917	18.10197	11	1	0	2	120	1	0	0.007	13.3	18		10.18	1	3	0	0																					0.000741	0.61	0	
2023-08-24 02:30:00	57.19446	18.10266	12	2	0	1	130	1	0	0.007	13.3	18		10.22	1	3	0	0																					0.000765	0.63	0	
2023-08-24 02:40:00	57.19734	18.10365	12	3	0	1	130	1	0	0.007	13.3	18		10.25	1	3	0	0																					0.000741	0.63	0	
2023-08-24 02:50:00	57.19983	18.10458	12	4	0	1	150	1	0	0.007	13.3	18		10.26	1	3	0	0																					0.00096	0.67	0	
2023-08-24 03:00:00	57.20277	18.10626	12	5	0	3	130	1	0	0.007	13.3	18		10.28	1	3	0	0																					0.00078	0.68	0	
2023-08-24 03:10:00	57.20571	18.10791	13	6	0	3	120	1	0	0.007	13.3	18		10.31	1	3	0	0																					0.000762	0.71	0	
2023-08-24 03:20:00	57.20862	18.10863	12	7	0	1	120	1	0	0.007	13.3	18		10.31	1	3	0	0																					0.00237	0.77	0.3	
2023-08-24 03:30:00	57.21213	18.1089	12	8	0	1	130	1	0	0.007	13.3	18		10.34	1	3	0	0																					0.000792	0.66	0	
2023-08-24 03:40:00	57.2151	18.10878	12	9	0	1	130	1	0	0.007	13.3	18		10.34	1	3	0	0																					0.000813	0.6	0	
2023-08-24 03:50:00	57.21834	18.10917	12	10	0	1	120	1	0	0.007	13.3	18		10.32	1	3	0	0																					0.000795	0.62		
2023-08-24 04:00:00	57.22173	18.10881	13	11	0	1	130	1	0	0.007	13.3	18		10.29	1	3	0	0																					0.000822	0.59		
2023-08-24 04:10:00	57.21798	18.10707	12	12	0	1	130	1	0	0.007	13.3	18		10.32	1	3	0	0																					0.000852	0.61		
2023-08-24 04:20:00	57.22098	18.10764	12	13	0	1	130	1	0	0.007	13.3	19		10.29	1	3	0	0																					0.000789	0.64		
2023-08-24 04:30:00	57.22419	18.10713	12	14	0	1	130	1	0	0.007	13.3	18		10.28	1	3	0	0																					0.000792	0.67	0	
2023-08-24 04:40:00	57.22755	18.10638	13	15	0	1	130	1	0	0.007	13.3	18		10.3	1	3	0	0																					0.001119	0.68	0	
2023-08-24 04:50:00	57.23148	18.10656	12	16	0	1	130	1	0	0.007	13.4	18		10.34	1	3	0	0																					0.001488	0.59	0	
2023-08-24 05:00:00	57.23514	18.10605	12	17	0	1	130	1	0	0.007	13.4	19		10.31	1	3	0	0																					0.001278	0.5		
2023-08-24 05:10:00	57.23118	18.10515	41	18	0	1	150	1	0	0.007	13.4	19		10.34	1	3	0	0																					0.000975	0.48		
2023-08-24 05:20:00	57.22764	18.10305	11	19	0	1	120	1	0	0.007	13.5	19		10.33	1	3	0	0																					0.001095	0.53		
2023-08-24 05:30:00	57.22344	18.1014	12	20	0	1	130	1	0	0.007	13.5	19		10.28	1	3	0	0																					0.000885	0.56	0	
2023-08-24 05:40:00	57.21957	18.09975	12	21	0	1	120	1	0	0.007	13.6	19		10.29	1	3	0	0																					0.000816	0.61	0	
2023-08-24 05:50:00	57.21642	18.0981	12	22	0	1	130	1	0	0.007	13.6	19		10.26	1	3	0	0																					0.000861	0.61	0.45	
2023-08-24 06:00:00	57.2127	18.09747	12	23	0	1	130	1	0	0.007	14	19		10.29	1	3	0	0																					0.000837	0.55	0	
2023-08-24 06:10:00	57.21186	18.09786	12	24	0	1	120	1	0	0.007	14	19		10.29	1	3	0	0																					0.001662	0.54	0	
2023-08-24 06:20:00	57.21117	18.09912	12	25	0	1	120	1	0	0.007	14	19		10.29	1	3	0	0																					0.000771	0.62	0	
2023-08-24 06:30:00	57.21396	18.1002	12	26	0	1	130	1	0	0.007	14	19		10.27	1	3	0	0																					0.000921	0.51	0	
2023-08-24 06:40:00	57.21396	18.10119	12	27	0	1	130	1	0	0.007	14	19		10.27	1	3	0	0																					0.000792	0.49	0	
2023-08-24 06:50:00	57.21237	18.10197	12	28	0	2	130	1	0	0.007	14	19		10.27	1	3	0	0																					0.000957	0.62		
2023-08-24 07:00:00	57.21489	18.10392	12	29	0	1	120	1	0	0.007	14	19		10.3	1	3	0	0																					0.001143	0.57	0.05	
2023-08-24 07:10:00	57.21501	18.10413	12	30	0	1	130	1	0	0.007	14	19		10.3	1	3	0	0																					0.000798	0.55		
2023-08-24 07:20:00	57.21162	18.10221	13	31	0	1	130	1	0	0.007	14	19		10.28	1	3	0	0																					0.000861	0.48	0	
2023-08-24 07:30:00	57.21438	18.10317	41	32	0	1	150	1	0	0.007	14	19		10.3	1	3	0	0																					0.000918	0.53	0	
2023-08-24 07:40:00	57.21063	18.10197	12	33	0	1	130	1	0	0.007	14	19		10.28	1	3	0	0																					0.000732	0.48	0	
2023-08-24 07:50:00	57.207	18.10077	12	34	0	1	130	1	0	0.007	14.1	19		10.29	1	3	0	0																					0.000885	0.58	0	
2023-08-24 08:00:00	57.20313	18.09999	12	35	0	1	120	1	0	0.007	14.1	19		10.29	1	3	0	0																					0.000744	0.6	0.05	
2023-08-24 08:10:00	57.1992	18.1002	12	36	0	1	120	1	0	0.007	14.1	19		10.27	1	3	0	0																					0.000804	0.53	0	
2023-08-24 08:20:00	57.19542	18.10026	11	37	0	1	120	1	0	0.007	14.1	19		10.25	1	3	0	0																					0.000723	0.44	0	
2023-08-24 08:30:00	57.19176	18.09993	12	38	0	1	130	1	0	0.007	14.1	19		10.24	1	3	0	0																					0.000771	0.49	0	
2023-08-24 08:40:00	57.1884	18.10113	12	39	0	2	130	1	0	0.007	14.1	19		10.24	1	3	0	0																					0.000783	0.52		
2023-08-24 08:50:00	57.18435	18.10215	12	40	0	1	120	1	0	0.007	14.1	19		10.24	1	3	0	0																					0.000837	0.56	0.05	
2023-08-24 09:00:00	57.18	18.10326	12	41	0	1	130	1	0	0.007	14.1	19		10.27	1	3	0	0																					0.000756	0.59	0	
2023-08-24 09:10:00	57.17559	18.10485	12	42	0	1	130	1	0	0.007	14.1	19		10.27	1	3	0	0																					0.000768	0.61	0	
2023-08-24 09:20:00	57.1716	18.10593	12	43	0	1	130	1	0	0.007	14.1	19		10.28	1	3	0	0																					0.000795	0.57	0	
2023-08-24 09:30:00	57.1677	18.10791	12	44	0	1	120	1	0	0.007	14.1	18		10.28	1	3	0	0																					0.000678	0.52	0	
2023-08-24 09:40:00	57.16653	18.10776	13	45	0	1	130	1	0	0.007	14.1	19		10.28	1	3	0	0																					0.001041	0.45	0.75	
2023-08-24 09:50:00	57.1683	18.10464	14	46	0	1	130	1	0	0.007	14	19		10.28	1	3	0	0																					0.00078	0.48	0.05	
2023-08-24 10:00:00	57.17061	18.10155	40	47	0	1	150	1	0	0.007	14	19		10.26	1	3	0	0																					0.000744	0.44		
2023-08-24 10:10:00	57.17277	18.09834	12	48	0	2	130	1	0	0.007	14	19		10.23	1	3	0	0																					0.000819	0.55	0	
2023-08-24 10:20:00	57.17439	18.09456	12	49	0	1	130	1	0	0.007	14	19		10.22	1	3	0	0																					0.00084	0.53	0.6	
2023-08-24 10:30:00	57.17682	18.09159	12	50	0	2	130	1	0	0.007	14	19		10.22	1	3	0	0																					0.00078	0.56	0	
2023-08-24 10:40:00	57.1788	18.08781	12	51	0	1	130	1	0	0.007	14	19		10.22	1	3	0	0																					0.00078	0.47		
2023-08-24 10:50:00	57.18063	18.0843	12	52	0	1	130	1	0	0.007	14	19		10.24	1	3	0	0																					0.000741	0.6	0	
2023-08-24 11:00:00	57.18213	18.08025	12	53	0	1	130	1	0	0.007	14	19		10.25	1	3	0	0																					0.000705	0.47		
2023-08-24 11:10:00	57.18372	18.07635	12	54	0	1	130	1	0	0.007	14	19		10.26	1	3	0	0																					0.00072	0.52	0	
2023-08-24 11:20:00	57.18555	18.07227	12	55	0	1	120	1	0	0.007	14	19		10.28	1	3	0	0																					0.000789	0.53	0	
2023-08-24 11:30:00	57.1872	18.06771	12	56	0	1	130	1	0	0.007	14	19		10.29	1	3	0	0																					0.000684	0.42		
2023-08-24 11:40:00	57.18849	18.06345	12	57	0	1	130	1	0	0.007	14	19		10.3	1	3	0	0																					0.000825	0.6		
2023-08-24 11:50:00	57.18975	18.05823	12	58	0	1	130	1	0	0.007	14	19		10.32	1	3	0	0																					0.000759	0.41	0	
2023-08-24 12:00:00	57.19137	18.05289	12	59	0	1	130	1	0	0.007	14	19		10.35	1	3	0	0																					0.000738	0.4	0	
2023-08-24 12:10:00	57.19266	18.04779	12	0	0	1	130	1	0	0.007	14	19		10.37	1	3	0	0																					0.000783	0.45		
2023-08-24 12:20:00	57.19425	18.04203	41	1	0	1	150	1	0	0.007	14	19		10.39	1	3	0	0																					0.001083	0.35	0.1	
2023-08-24 12:30:00	57.19548	18.03726	12	2	0	1	120	1	0	0.007	14	19		10.39	1	3	0	0																					0.000714	0.23		
2023-08-24 12:40:00	57.19689	18.03141	11	3	0	1	130	1	0	0.007	14	19		10.4	1	3	0	0																					0.000963	0.25		
2023-08-24 12:50:00	57.19848	18.02577	12	4	0	1	130	1	0	0.007	14	19		10.38	1	3	0	0																					0.000816	0.36		
2023-08-24 13:00:00	57.20004	18.02112	12	5	0	1	130	1	0	0.007	14	19		10.37	1	3	0	0																					0.00084	0.33		
2023-08-24 13:10:00	57.20109	18.01575	12	6	0	1	130	1	0	0.007	14	19		10.37	1	3	0	0																					0.002406	0.23	0.75	
2023-08-24 13:20:00	57.2019	18.01008	12	7	0	2	120	1	0	0.007	14	19		10.36	1	3	0	0																					0.001266	0.48		
2023-08-24 13:30:00	57.20304	18.00414	12	8	0	2	130	1	0	0.007	14	19		10.36	1	3	0	0																					0.001449	0.45		
2023-08-24 13:40:00	57.20421	17.99865	12	9	0	1	120	1	0	0.007	14	19		10.37	1	3	0	0																					0.000861	0.31	0.25	
2023-08-24 13:50:00	57.20541	17.9928	12	10	0	2	120	1	0	0.007	14	19		10.38	1	3	0	0																					0.000834	0.39		
2023-08-24 14:00:00	57.20664	17.98695	12	11	0	1	130	1	0	0.007	14	19		10.39	1	3	0	0																					0.001047	0.35	0.2	
2023-08-24 14:10:00	57.20787	17.98113	13	12	0	1	130	1	0	0.007	14.1	19		10.39	1	3	0	0																					0.000909	0.61	0	
2023-08-24 14:20:00	57.20907	17.97582	12	13	0	1	130	1	0	0.007	14.1	19		10.39	1	3	0	0																					0.000948	0.54	0	
2023-08-24 14:30:00	57.21006	17.97066	12	14	0	1	130	1	0	0.007	14	19		10.38	1	3	0	0																					0.000834	0.45		
2023-08-24 14:40:00	57.21123	17.96586	12	15	0	1	130	1	0	0.007	14.1	19		10.38	1	3	0	0																					0.001077	0.39	0.15	
2023-08-24 14:50:00	57.21291	17.96061	13	16	0	1	120	1	0	0.007	14.1	19		10.39	1	3	0	0																					0.000816	0.47		
2023-08-24 15:00:00	57.21378	17.95608	12	17	0	1	130	1	0	0.007	14.1	19		10.39	1	3	0	0																					0.000768	0.48		
2023-08-24 15:10:00	57.21501	17.95122	12	18	0	1	130	1	0	0.007	14.1	19		10.39	1	3	0	0																					0.000816	0.53		
2023-08-24 15:20:00	57.21594	17.94702	12	19	0	1	130	1	0	0.007	14.1	19		10.39	1	3	0	0																					0.000792	0.49	0	
2023-08-24 15:30:00	57.21738	17.94276	12	20	0	1	130	1	0	0.007	14.1	19		10.39	1	3	0	0																					0.000828	0.58	0	
2023-08-24 15:40:00	57.2187	17.93886	13	21	0	1	130	1	0	0.007	14.1	19		10.38	1	3	0	0																					0.000789	0.5		
2023-08-24 15:50:00	57.22035	17.93466	65	22	0	1	180	1	0	0.007	14.1	20		10.38	1	3	0	0																					0.000795	0.4		
2023-08-24 16:00:00	57.22173	17.93103	11	23	0	1	130	1	0	0.007	14.1	19		10.37	1	3	0	0																					0.000822	0.54	0	
2023-08-24 16:10:00	57.22293	17.92734	12	24	0	1	130	1	0	0.007	14.1	19		10.37	1	3	0	0																					0.000882	0.59		
2023-08-24 16:20:00	57.22407	17.92404	11	25	0	1	130	1	0	0.007	14.1	19		10.36	1	3	0	0																					0.000756	0.59	0	
2023-08-24 16:30:00	57.22521	17.92212	12	26	0	2	130	1	0	0.007	14.1	19		10.35	1	3	0	0																					0.000717	0.57	0	
2023-08-24 16:40:00	57.22665	17.91915	12	27	0	1	130	1	0	0.007	14.1	19		10.35	1	3	0	0																					0.00072	0.61		
2023-08-24 16:50:00	57.22791	17.91696	11	28	0	1	120	1	0	0.007	14.1	19		10.34	1	3	0	0																					0.000765	0.51	0.35	
2023-08-24 17:00:00	57.22926	17.91564	11	29	0	1	130	1	0	0.007	14.1	19		10.34	1	3	0	0																					0.000684	0.55	0	
2023-08-24 17:10:00	57.23064	17.91456	12	30	0	1	120	1	0	0.007	14.1	19		10.32	1	3	0	0																					0.000714	0.54		
2023-08-24 17:20:00	57.23172	17.91405	12	31	0	1	130	1	0	0.007	14.1	19		10.32	1	3	0	0																					0.000675	0.54		
2023-08-24 17:30:00	57.23295	17.9133	12	32	0	1	130	1	0	0.007	14.1	19		10.31	1	3	0	0																					0.00066	0.54		
2023-08-24 17:40:00	57.23379	17.91312	12	33	0	1	130	1	0	0.007	14	18		10.3	1	3	0	0																					0.000711	0.53		
2023-08-24 17:50:00	57.23442	17.91267	12	34	0	2	130	1	0	0.007	13.9	19		10.3	1	3	0	0																					0.000669	0.54		
2023-08-24 18:00:00	57.23511	17.91171	40	35	0	1	150	1	0	0.007	13.8	19		10.29	1	3	0	0																					0.000654	0.54		
2023-08-24 18:10:00	57.23586	17.9109	12	36	0	1	130	1	0	0.007	13.7	18		10.29	1	3	0	0																					0.000639	0.54		
2023-08-24 18:20:00	57.23676	17.90994	11	37	0	1	120	1	0	0.007	13.7	18		10.29	1	3	0	0																					0.000651	0.53		
2023-08-24 18:30:00	57.23763	17.90886	11	38	0	1	120	1	0	0.007	13.6	18		10.28	1	3	0	0																					0.000657	0.53		
2023-08-24 18:40:00	57.23868	17.90814	11	39	0	1	120	1	0	0.007	13.6	18		10.27	1	3	0	0																					0.000666	0.53		
2023-08-24 18:50:00	57.23937	17.90757	11	40	0	1	120	1	0	0.007	13.5	18		10.27	1	3	0	0																					0.000669	0.53		
2023-08-24 19:00:00	57.23988	17.90772	11	41	0	1	130	1	0	0.007	13.5	18		10.26	1	3	0	0																					0.000651	0.53		
2023-08-24 19:10:00	57.23994	17.90943	11	42	0	1	130	1	0	0.007	13.5	18		10.26	1	3	0	0																					0.000654	0.53		
2023-08-24 19:20:00	57.24096	17.91	12	43	0	1	130	1	0	0.007	13.5	18		10.24	1	3	0	0																					0.000681	0.52		
2023-08-24 19:30:00	57.24177	17.90892	12	44	0	2	130	1	0	0.007	13.5	18		10.24	1	3	0	0																					0.000651	0.52		
2023-08-24 19:40:00	57.24228	17.90832	12	45	0	1	130	1	0	0.007	13.4	18		10.24	1	3	0	0																					0.000699	0.52		
2023-08-24 19:50:00	57.24213	17.90892	13	46	0	1	130	1	0	0.007	13.4	18		10.24	1	3	0	0																					0.000678	0.53		
2023-08-24 20:00:00	57.24204	17.90925	12	47	0	1	130	1	0	0.007	13.4	18		10.24	1	3	0	0																					0.000699	0.53		
2023-08-24 20:10:00	57.24201	17.90931	12	48	0	2	130	1	0	0.007	13.4	18		10.24	1	3	0	0																					0.000681	0.52	0	
2023-08-24 20:20:00	57.24204	17.90895	13	49	0	1	130	1	0	0.007	13.4	18		10.24	1	3	0	0																					0.000624	0.52		
2023-08-24 20:30:00	57.24195	17.90883	12	50	0	1	120	1	0	0.007	13.4	18		10.23	1	3	0	0																					0.000648	0.52	0	
2023-08-24 20:40:00	57.24207	17.90841	12	51	0	1	130	1	0	0.007	13.4	18		10.23	1	3	0	0																					0.000747	0.51	0	
2023-08-24 20:50:00	57.24228	17.90778	12	52	0	1	130	1	0	0.007	13.4	18		10.23	1	3	0	0																					0.00066	0.51	0	
2023-08-24 21:00:00	57.24246	17.90799	13	53	0	1	130	1	0	0.007	13.4	18		10.23	1	3	0	0																					0.000696	0.51	0	
2023-08-24 21:10:00	57.2427	17.9082	13	54	0	1	130	1	0	0.007	13.4	18		10.23	1	3	0	0																					0.000636	0.51		
2023-08-24 21:20:00	57.24279	17.90829	13	55	0	1	130	1	0	0.007	13.3	17		10.22	1	3	0	0																					0.000642	0.5	0	
2023-08-24 21:30:00	57.24288	17.9082	41	56	0	1	150	1	0	0.007	13.4	18		10.22	1	3	0	0																					0.000726	0.51	0	
2023-08-24 21:40:00	57.24303	17.90808	12	57	0	1	130	1	0	0.007	13.3	17		10.22	1	3	0	0																					0.00063	0.51		
2023-08-24 21:50:00	57.24309	17.90811	12	58	0	1	120	1	0	0.007	13.3	18		10.22	1	3	0	0																					0.000645	0.52	0	
2023-08-24 22:00:00	57.24315	17.90799	11	59	0	1	120	1	0	0.007	13.3	18		10.22	1	3	0	0																					0.000663	0.51	0	
2023-08-24 22:10:00	57.2433	17.90742	12	0	0	1	130	1	0	0.007	13.3	17		10.22	1	3	0	0																					0.000651	0.51	0	
2023-08-24 22:20:00	57.2436	17.90712	12	1	0	1	130	1	0	0.007	13.3	17		10.23	1	3	0	0																					0.000627	0.51	0	
2023-08-24 22:30:00	57.24402	17.90667	11	2	0	1	120	1	0	0.007	13.3	17		10.22	1	3	0	0																					0.000657	0.51	0	
2023-08-24 22:40:00	57.24438	17.90634	11	3	0	1	100	1	0	0.007	13.3	17		10.22	6	3	0	0																					0.000642	0.51	0	
2023-08-24 22:50:00	57.24474	17.90598	12	4	0	1	130	1	0	0.007	13.3	17		10.22	1	3	0	0																					0.000639	0.51		
2023-08-24 23:00:00	57.2451	17.90577	11	5	0	1	120	1	0	0.007	13.3	17		10.22	1	3	0	0																					0.000744	0.51		
2023-08-24 23:10:00	57.24507	17.90454	12	6	0	1	130	1	0	0.007	13.3	17		10.22	1	3	0	0																					0.000627	0.51	0	
2023-08-24 23:20:00	57.24543	17.90397	12	7	0	1	120	1	0	0.007	13.3	17		10.21	1	3	0	0																					0.000678	0.51	0	
2023-08-24 23:30:00	57.24558	17.90307	12	8	0	1	130	1	0	0.007	13.3	17		10.22	1	3	0	0																					0.000708	0.5	0	
2023-08-24 23:40:00	57.24537	17.90169	12	9	0	1	130	1	0	0.007	13.3	17		10.23	1	3	0	0																					0.000642	0.5	0	
2023-08-24 23:50:00	57.24546	17.9004	12	10	0	1	130	1	0	0.007	13.3	17		10.23	1	3	0	0																					0.000627	0.49		
2023-08-25 00:00:00	57.2454	17.89917	40	11	0	1	150	1	0	0.007	13.3	18		10.23	1	3	0	0																					0.000642	0.49	0	
2023-08-25 00:10:00	57.2454	17.89827	11	12	0	2	120	1	0	0.007	13.3	17		10.23	1	3	0	0																					0.000642	0.5	0	
2023-08-25 00:20:00	57.24465	17.89686	12	13	0	1	130	1	0	0.007	13.3	17		10.23	1	3	0	0																					0.000633	0.48		
2023-08-25 00:30:00	57.24339	17.89569	12	14	0	1	120	1	0	0.007	13.3	17		10.23	1	3	0	0																					0.000648	0.48	0	
2023-08-25 00:40:00	57.24249	17.89416	11	15	0	1	120	1	0	0.007	13.3	17		10.24	1	3	0	0																					0.000639	0.49	0	
2023-08-25 00:50:00	57.24183	17.89284	12	16	0	2	130	1	0	0.009	13.3	17		10.26	1	3	0	0																					0.000672	0.49		
2023-08-25 01:00:00	57.24114	17.89164	12	17	0	1	130	1	0	0.007	13.3	17		10.26	1	3	0	0																					0.000669	0.48		
2023-08-25 01:10:00	57.23991	17.89035	12	18	0	2	130	1	0	0.007	13.3	17		10.27	1	3	0	0																					0.000615	0.49	0	
2023-08-25 01:20:00	57.23886	17.8893	12	19	0	1	130	1	0	0.007	13.3	17		10.27	1	3	0	0																					0.00063	0.48		
2023-08-25 01:30:00	57.23739	17.88813	12	20	0	1	130	1	0	0.007	13.3	17		10.27	1	3	0	0																					0.000672	0.5	0	
2023-08-25 01:40:00	57.23571	17.88729	12	21	0	1	130	1	0	0.007	13.3	17		10.28	1	3	0	0																					0.000687	0.5		
2023-08-25 01:50:00	57.23406	17.88654	12	22	0	1	130	1	0	0.007	13.3	17		10.29	1	3	0	0																					0.000687	0.49	0	
2023-08-25 02:00:00	57.23247	17.88528	12	23	0	1	130	1	0	0.007	13.3	17		10.3	1	3	0	0																					0.000675	0.49		
2023-08-25 02:10:00	57.23049	17.88405	12	24	0	1	130	1	0	0.007	13.3	17		10.31	1	3	0	0																					0.00075	0.51		
2023-08-25 02:20:00	57.22893	17.88222	12	25	0	1	130	1	0	0.007	13.3	17		10.31	1	3	0	0																					0.000777	0.52	0	
2023-08-25 02:30:00	57.22716	17.87991	11	26	0	1	120	1	0	0.007	13.3	17		10.31	1	3	0	0																					0.000687	0.52		
2023-08-25 02:40:00	57.22578	17.87775	12	27	0	1	120	1	0	0.007	13.3	18		10.32	1	3	0	0																					0.000702	0.52	0	
2023-08-25 02:50:00	57.22398	17.87535	41	28	0	1	150	1	0	0.009	13.3	18		10.32	1	3	0	0																					0.000696	0.52	0	
2023-08-25 03:00:00	57.22272	17.87319	12	29	0	1	130	1	0	0.007	13.3	18		10.32	1	3	0	0																					0.000759	0.52	0	
2023-08-25 03:10:00	57.22158	17.87079	12	30	0	1	130	1	0	0.007	13.3	18		10.32	1	3	0	0																					0.000705	0.53	0	
2023-08-25 03:20:00	57.22044	17.86878	12	31	0	1	120	1	0	0.007	13.3	18		10.33	1	3	0	0																					0.000708	0.53	0	
2023-08-25 03:30:00	57.21918	17.86647	12	32	0	1	130	1	0	0.007	13.3	18		10.33	1	3	0	0																					0.000702	0.53	0	
2023-08-25 03:40:00	57.21795	17.86416	11	33	0	2	130	1	0	0.007	13.3	18		10.32	1	3	0	0																					0.00072	0.53	0	
2023-08-25 03:50:00	57.21693	17.86209	12	34	0	2	130	1	0	0.007	13.3	18		10.31	1	3	0	0																					0.000729	0.53	0	
2023-08-25 04:00:00	57.21585	17.86014	12	35	0	1	130	1	0	0.007	13.3	18		10.3	1	3	0	0																					0.000708	0.44		
2023-08-25 04:10:00	57.21474	17.85861	11	36	0	1	130	1	0	0.007	13.3	18		10.3	1	3	0	0																					0.000687	0.54	0	
2023-08-25 04:20:00	57.21375	17.85708	12	37	0	1	130	1	0	0.007	13.3	18		10.29	1	3	0	0																					0.000735	0.54	0	
2023-08-25 04:30:00	57.21216	17.85567	12	38	0	1	130	1	0	0.007	13.3	18		10.28	1	3	0	0																					0.000732	0.56	0	
2023-08-25 04:40:00	57.21003	17.85411	12	39	0	1	130	1	0	0.007	13.3	18		10.29	1	3	0	0																					0.000819	0.58	0	
2023-08-25 04:50:00	57.20739	17.85321	12	40	0	2	130	1	0	0.007	13.3	18		10.29	1	3	0	0																					0.000852	0.57	0	
2023-08-25 05:00:00	57.20484	17.85165	12	41	0	1	130	1	0	0.007	13.4	18		10.32	1	3	0	0																					0.000993	0.61	0	
2023-08-25 05:10:00	57.2022	17.84922	41	42	0	1	150	1	0	0.007	13.4	18		10.33	1	3	0	0																					0.001029	0.6	0	
2023-08-25 05:20:00	57.19971	17.84709	11	43	0	1	120	1	0	0.007	13.4	18		10.33	1	3	0	0																					0.000753	0.59	0	
2023-08-25 05:30:00	57.19701	17.84394	12	44	0	1	130	1	0	0.007	13.4	18		10.32	1	3	0	0																					0.000861	0.62	0	
2023-08-25 05:40:00	57.1944	17.83962	12	45	0	1	130	1	0	0.007	13.4	18		10.29	1	3	0	0																					0.000873	0.6	0	
2023-08-25 05:50:00	57.19236	17.83563	12	46	0	1	130	1	0	0.007	13.4	18		10.22	1	3	0	0																					0.000702	0.62	0	
2023-08-25 06:00:00	57.19098	17.83158	12	47	0	1	130	1	0	0.007	13.4	18		10.19	1	3	0	0																					0.000705	0.61	0	
2023-08-25 06:10:00	57.18975	17.82732	11	48	0	1	120	1	0	0.007	13.4	18		10.19	1	3	0	0																					0.00072	0.58		
2023-08-25 06:20:00	57.18843	17.82321	11	49	0	1	120	1	0	0.007	13.4	18		10.2	1	3	0	0																					0.000954	0.59	0	
2023-08-25 06:30:00	57.18723	17.81928	11	50	0	1	120	1	0	0.007	13.5	18		10.24	1	3	0	0																					0.00087	0.59	0	
2023-08-25 06:40:00	57.18612	17.81436	12	51	0	1	130	1	0	0.007	13.5	18		10.25	1	3	0	0																					0.000711	0.62	0	
2023-08-25 06:50:00	57.18645	17.81625	12	52	0	1	130	1	0	0.007	13.5	18		10.25	1	3	0	0																					0.000789	0.62	0	
