Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	AirmarAirTemp	AirmarWindDirection	AirmarWindSpeed	AirmarWindGust	AirmarHeading	AirmarAirFix	WBT_Status	WBT_Step	WBT_Min	WBT_dB	WBT_L00	WBT_L01	WBT_L02	WBT_L03	WBT_L04	WBT_L05	WBT_L06	WBT_L07	WBT_L08	WBT_L09	WBT_L10	WBT_L11	WBT_L12	WBT_L13	WBT_L14	WBT_L15	WBT_L16	WBT_L17	WBT_L18	WBT_L19	
2020-08-20 07:55:00	58.31418	11.02725	12	25	0	2	10	0	0	0.007	14.2	22																																	
2020-08-20 08:00:00	58.31547	11.02713	12	26	0	2	10	0	0	0.009	14.1	22																																	
2020-08-20 08:05:00	58.31607	11.02902	12	27	0	3	10	0	0	0.007	14.1	22																																	
2020-08-20 08:15:00	58.3182	11.02803	12	29	0	3	10	0	0	0.009	14.1	22																																	
2020-08-20 08:20:00	58.3164	11.02884	12	30	0	1	10	0	0	0.007	14.2	22																																	
2020-08-20 08:25:00	58.31676	11.02833	12	31	0	2	10	0	0	0.007	14.2	22																																	
2020-08-20 08:30:00	58.31814	11.02821	12	32	0	1	10	0	0	0.009	14.2	22																																	
2020-08-20 08:35:00	58.31868	11.02905	11	33	0	1	10	0	0	0.007	14.2	22																																	
2020-08-20 08:40:00	58.31916	11.0304	12	34	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 08:45:00	58.31982	11.03031	12	35	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 08:50:00	58.32024	11.02998	12	36	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 08:55:00	58.32102	11.02956	12	37	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 09:00:00	58.32024	11.02722	11	38	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 09:05:00	58.31985	11.02587	12	39	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 09:10:00	58.31946	11.02452	11	40	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 09:15:00	58.31895	11.02233	12	41	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 09:20:00	58.31853	11.02071	12	42	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 09:25:00	58.31811	11.01807	12	43	0	1	10	0	0	0.007	14.1	22																																	
2020-08-20 09:30:00	58.31748	11.01588	11	44	1	1	320	0	0	0.009	14.1	22	20.656	31.23	19.7	0	8	8	0	0	0	4	3	-74	-64	-70	-70	-76	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-70	-34	-40	-70	
2020-08-20 09:40:00	58.31685	11.01243	12	45	0	1	320	0	0	0.007	14	22	20.674	31.25	19.7	0	8	8	0	0	0	4	3	-75	-70	-70	-70	-76	-76	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-76	-64	-28	-64	
2020-08-20 09:50:00	58.31616	11.00862	12	46	0	1	320	0	0	0.007	14	22	20.717	31.29	19.7	0	7	7	0	0	0	4	3	-75	-70	-70	-70	-76	-70	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-76	-70	-28	-52	
2020-08-20 10:00:00	58.31523	11.00442	41	47	0	1	350	0	0	0.009	14	23	20.73	31.25	19.2	0	7	7	0	0	0	4	3	-73	-64	-70	-70	-76	-70	-82	-82	-82	-82	-82	-82	-82	-88	-88	-82	-76	-64	-64	-40	-34	
2020-08-20 10:10:00	58.31574	11.00235	11	48	0	1	320	0	0	0.009	14	23	20.747	31.31	19.5	0	7	7	0	0	0	4	3	-74	-64	-70	-70	-76	-70	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-76	-64	-28	-46	
2020-08-20 10:20:00	58.31793	11.00337	11	49	0	1	320	0	0	0.009	14.1	22	20.771	31.31	19.4	0	7	7	0	0	0	4	3	-74	-64	-70	-70	-76	-70	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-76	-64	-34	-46	
2020-08-20 10:30:00	58.31805	11.00127	11	50	0	3	320	0	0	0.007	14.1	22	20.768	31.31	19.3	0	7	7	0	0	0	4	3	-74	-64	-70	-70	-70	-70	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-82	-76	-64	-34	-40	
2020-08-20 10:40:00	58.31781	10.99851	11	51	0	3	320	0	0	0.009	14.1	22	20.764	31.3	19.1	0	6	6	0	0	0	4	3	-74	-64	-70	-70	-70	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-82	-76	-64	-52	-28	
2020-08-20 10:50:00	58.31769	10.9962	12	52	0	1	320	0	0	0.009	14.1	22	20.717	31.4	19.2	0	6	6	0	0	0	4	3	-75	-64	-70	-70	-70	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-82	-76	-64	-64	-28	
2020-08-20 11:00:00	58.3176	10.99371	11	53	0	2	320	0	0	0.009	14.1	22	20.683	31.38	19.3	0	6	6	0	0	0	4	3	-75	-64	-70	-70	-70	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-82	-82	-76	-64	-64	-28	
2020-08-20 11:10:00	58.31772	10.9914	12	54	0	1	320	0	0	0.009	14.1	22	20.653	31.4	19.4	0	6	6	0	0	0	4	3	-75	-70	-70	-70	-70	-76	-76	-82	-82	-82	-82	-82	-82	-88	-82	-82	-82	-76	-64	-64	-28	
2020-08-20 11:20:00	58.31952	10.99308	12	55	0	1	320	0	0	0.007	14.1	22	20.664	31.37	19.5	0	5	5	0	0	0	4	3	-75	-70	-70	-76	-70	-70	-76	-82	-82	-82	-82	-88	-88	-88	-88	-82	-82	-76	-70	-64	-28	
2020-08-20 11:30:00	58.32243	10.99389	12	56	0	2	320	0	0	0.007	14.1	22	20.732	31.32	19.7	0	5	5	0	0	0	4	3	-74	-70	-70	-70	-76	-70	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-70	-70	-28	-46	
2020-08-20 11:40:00	58.32717	10.99434	12	57	0	1	320	0	0	0.007	14	22	20.853	31.32	20	0	6	6	0	0	0	4	3	-75	-70	-64	-70	-76	-70	-82	-82	-82	-82	-76	-82	-88	-82	-88	-82	-76	-70	-64	-28	-70	
2020-08-20 11:50:00	58.33047	10.98627	12	58	0	1	320	0	0	0.007	14	22	20.849	31.42	20.2	0	5	5	0	0	0	4	3	-71	-70	-64	-70	-76	-76	-82	-82	-82	-82	-82	-82	-88	-82	-82	-82	-70	-16	-34	-58	-70	
2020-08-20 12:00:00	58.33494	10.97835	12	59	0	1	320	0	0	0.009	14	23	20.841	31.42	20.3	0	7	7	0	0	0	4	3	-72	-70	-64	-70	-76	-76	-76	-76	-82	-82	-82	-82	-88	-82	-82	-82	-76	-16	-46	-58	-70	
2020-08-20 12:10:00	58.33599	10.97322	12	0	0	1	320	0	0	0.007	14	23	20.813	31.43	20.1	0	6	6	0	0	0	4	3	-71	-70	-64	-70	-76	-76	-76	-76	-82	-82	-82	-82	-88	-88	-88	-76	-40	-22	-52	-64	-70	
2020-08-20 12:20:00	58.33572	10.97034	12	1	0	1	320	0	0	0.009	14.1	23	20.798	31.43	20.1	0	7	7	0	0	0	4	3	-71	-70	-64	-70	-76	-76	-76	-82	-76	-82	-82	-82	-88	-88	-82	-82	-64	-16	-46	-58	-70	
2020-08-20 12:30:00	58.33554	10.96782	11	2	0	1	320	0	0	0.007	14	23	20.811	31.41	20.2	0	6	6	0	0	0	4	3	-72	-64	-64	-70	-76	-76	-76	-82	-76	-82	-82	-82	-88	-88	-82	-82	-76	-22	-34	-58	-64	
2020-08-20 12:40:00	58.33509	10.96512	11	3	0	1	320	0	0	0.009	14	22	20.801	31.44	20.3	0	6	6	0	0	0	4	3	-73	-70	-70	-70	-76	-76	-82	-76	-76	-82	-82	-82	-88	-88	-82	-88	-82	-76	-22	-46	-58	
2020-08-20 12:50:00	58.33494	10.96224	11	4	0	2	320	0	0	0.009	14	22	20.79	31.43	20.2	0	5	5	0	0	0	4	3	-73	-64	-70	-70	-76	-76	-82	-76	-82	-82	-88	-88	-82	-88	-82	-82	-88	-82	-34	-22	-52	
2020-08-20 13:00:00	58.33458	10.95891	11	5	0	1	320	0	0	0.009	14.1	22	20.774	31.45	19.6	0	6	6	0	0	0	4	3	-74	-64	-70	-76	-76	-76	-82	-76	-82	-82	-82	-82	-88	-88	-88	-82	-76	-76	-76	-22	-40	
2020-08-20 13:10:00	58.33428	10.95519	12	6	0	1	320	0	0	0.007	14.1	22	20.779	31.45	19.8	0	8	8	0	0	0	4	3	-75	-64	-70	-70	-76	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-82	-76	-76	-76	-52	-22	
2020-08-20 13:20:00	58.33395	10.95132	12	7	0	1	320	0	0	0.009	14	22	20.811	31.52	19.5	0	7	7	0	0	0	4	3	-75	-64	-70	-76	-76	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-82	-76	-76	-70	-70	-22	
2020-08-20 13:30:00	58.33374	10.94808	12	8	0	1	320	0	0	0.007	14	22	20.786	31.55	19.3	0	7	7	0	0	0	4	3	-76	-64	-70	-76	-76	-76	-82	-82	-82	-82	-88	-88	-88	-88	-82	-82	-76	-76	-70	-70	-22	
2020-08-20 13:40:00	58.33362	10.94466	12	9	0	1	340	0	0	0.007	14.1	22	20.725	31.56	19.2	0	6	6	0	0	0	4	3	-77	-64	-70	-70	-76	-76	-82	-82	-82	-82	-88	-88	-88	-82	-76	-76	-76	-76	-70	-70	-70	
2020-08-20 13:50:00	58.33536	10.94922	11	10	0	1	320	0	0	0.009	14.1	22	20.755	31.55	19.3	0	7	7	0	0	0	4	3	-76	-64	-70	-76	-76	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-82	-76	-76	-70	-70	-22	
2020-08-20 14:00:00	58.33713	10.95726	12	11	0	1	320	0	0	0.009	14.1	22	20.784	31.53	19.3	0	6	6	0	0	0	4	3	-73	-64	-70	-70	-76	-76	-76	-82	-82	-82	-82	-82	-88	-88	-82	-82	-70	-70	-70	-22	-46	
2020-08-20 14:10:00	58.33854	10.95669	12	12	0	1	320	0	0	0.009	14.1	22	20.775	31.56	19.1	0	5	5	0	0	0	4	3	-73	-64	-64	-70	-76	-76	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-70	-70	-76	-22	-34	
2020-08-20 14:20:00	58.33854	10.95345	12	13	0	1	320	0	0	0.007	14.1	22	20.712	31.58	19	0	6	6	0	0	0	4	3	-75	-64	-70	-76	-76	-76	-82	-82	-82	-82	-88	-88	-82	-88	-82	-82	-76	-76	-70	-70	-22	
2020-08-20 14:30:00	58.33887	10.94997	12	14	0	1	320	0	0	0.007	14.1	22	20.702	31.6	19	0	4	4	0	0	0	4	3	-76	-64	-70	-76	-76	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-82	-76	-70	-70	-70	-34	
2020-08-20 14:40:00	58.33929	10.94706	13	15	0	1	330	0	0	0.009	14.1	22	20.679	31.57	19	0	5	5	0	0	0	4	3	-78	-64	-70	-76	-76	-76	-76	-76	-82	-82	-88	-88	-88	-88	-82	-76	-76	-70	-70	-70	-76	
2020-08-20 14:50:00	58.34028	10.94397	13	16	0	1	330	0	0	0.007	14.1	22	20.643	31.58	19	0	6	6	0	0	0	4	3	-77	-64	-70	-76	-76	-76	-76	-76	-82	-82	-82	-82	-88	-82	-82	-82	-76	-70	-70	-70	-76	
2020-08-20 15:00:00	58.34106	10.94172	13	17	0	2	330	0	0	0.007	14.1	22	20.623	31.58	18.7	0	6	6	0	0	0	4	3	-78	-64	-70	-76	-76	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-76	-76	-70	-70	-70	-70	
2020-08-20 15:10:00	58.34151	10.94775	13	18	0	1	330	0	0	0.007	14.1	22	20.618	31.6	17.9	0	8	8	0	0	0	4	3	-78	-64	-70	-76	-76	-76	-82	-82	-82	-88	-88	-88	-82	-82	-82	-76	-76	-70	-70	-70	-64	
2020-08-20 15:20:00	58.33998	10.95663	12	19	0	1	320	0	0	0.007	14.1	22	20.631	31.59	17.6	0	6	6	0	0	0	4	3	-73	-64	-64	-70	-76	-76	-82	-82	-82	-88	-88	-88	-82	-82	-76	-76	-76	-76	-70	-22	-46	
2020-08-20 15:30:00	58.33929	10.96419	12	20	0	1	350	0	0	0.007	14.1	22	20.649	31.56	17.6	0	6	6	0	0	0	4	3	-71	-64	-64	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-76	-76	-70	-58	-16	-52	-64	
2020-08-20 15:40:00	58.33818	10.97193	11	21	0	1	320	0	0	0.009	14.1	22	20.642	31.52	17.5	0	6	6	0	0	0	4	3	-70	-64	-64	-76	-76	-76	-76	-82	-82	-82	-82	-82	-82	-76	-70	-70	-58	-16	-46	-64	-70	
2020-08-20 15:50:00	58.33713	10.97901	11	22	0	1	320	0	0	0.007	14.1	22	20.601	31.47	17.6	0	5	5	0	0	0	4	3	-69	-70	-64	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-76	-76	-52	-16	-40	-52	-64	-70	
2020-08-20 16:00:00	58.33668	10.98582	12	23	0	2	320	0	0	0.007	14.2	22	20.56	31.46	17.9	0	6	6	0	0	0	4	3	-71	-64	-64	-70	-70	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-76	-22	-40	-58	-64	
2020-08-20 16:10:00	58.33818	10.98663	12	24	0	3	320	0	0	0.007	14.1	22	20.563	31.45	18.2	0	7	7	0	0	0	4	3	-71	-64	-64	-70	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-76	-16	-46	-64	-70	
2020-08-20 16:20:00	58.34007	10.9839	11	25	0	2	320	0	0	0.009	13.9	22	20.6	31.53	18.2	0	5	5	0	0	0	4	3	-72	-64	-64	-70	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-76	-70	-16	-52	-64	-70	
2020-08-20 16:30:00	58.3401	10.98771	11	26	0	3	320	0	0	0.009	13.8	22	20.589	31.51	18.3	0	6	6	0	0	0	4	3	-71	-64	-64	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-76	-76	-34	-22	-58	-70	
2020-08-20 16:40:00	58.33875	10.99449	11	27	0	1	320	0	0	0.009	13.6	21	20.524	31.47	18	0	5	5	0	0	0	4	3	-73	-64	-70	-70	-70	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-76	-76	-82	-22	-58	-70	
2020-08-20 16:50:00	58.33953	10.99371	12	28	0	2	320	0	0	0.009	13.5	21	20.516	31.47	18	0	5	5	0	0	0	4	3	-73	-64	-70	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-76	-70	-22	-58	-70	
2020-08-20 17:00:00	58.3401	10.99071	13	29	0	1	330	0	0	0.009	13.5	22	20.557	31.52	18.1	0	4	4	0	0	0	4	3	-70	-64	-64	-70	-70	-76	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-76	-22	-28	-58	-70	
2020-08-20 17:10:00	58.34034	10.98792	12	30	0	1	330	0	0	0.009	13.4	21	20.554	31.53	18.2	0	5	5	0	0	0	4	3	-71	-64	-70	-70	-76	-76	-76	-76	-82	-76	-76	-82	-82	-82	-82	-76	-82	-22	-46	-64	-70	
2020-08-20 17:20:00	58.34046	10.98531	12	31	0	1	320	0	0	0.009	13.4	21	20.538	31.55	18.3	0	5	5	0	0	0	4	3	-70	-64	-70	-70	-76	-76	-76	-76	-76	-76	-76	-76	-82	-76	-82	-76	-76	-16	-46	-58	-70	
2020-08-20 17:30:00	58.34076	10.98264	12	32	0	1	320	0	0	0.009	13.4	21	20.526	31.52	18.2	0	5	5	0	0	0	4	3	-69	-70	-70	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-82	-82	-76	-28	-22	-52	-64	-70	
2020-08-20 17:40:00	58.34142	10.97865	12	33	0	1	320	0	0	0.009	13.4	21	20.47	31.54	18	0	5	5	0	0	0	4	3	-68	-64	-70	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-82	-70	-22	-28	-58	-64	-70	
2020-08-20 17:50:00	58.34124	10.97496	12	34	0	1	320	0	0	0.009	13.3	21	20.405	31.55	17.8	0	7	7	0	0	0	4	3	-70	-64	-70	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-16	-46	-58	-70	
2020-08-20 18:00:00	58.34046	10.96968	41	35	2	1	560	0	0	0.007	13.3	22	20.381	31.6	17.6	0	6	6	0	0	0	4	3	-69	-70	-70	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-16	-40	-58	-64	
2020-08-20 18:10:00	58.33956	10.96413	11	36	0	1	530	0	0	0.026	13.3	23	20.235	31.66	17.5	0	8	8	0	0	0	4	3	-69	-70	-70	-70	-76	-76	-76	-76	-76	-76	-76	-70	-70	-76	-70	-76	-76	-76	-22	-40	-58	
2020-08-20 18:20:00	58.33794	10.95807	12	37	0	1	530	0	0	0.028	13.3	22	20.201	31.67	17.2	0	10	10	0	0	0	4	3	-69	-70	-70	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-76	-82	-82	-82	-28	-28	
2020-08-20 18:30:00	58.33629	10.95138	12	38	0	1	530	0	0	0.028	13.2	22	20.238	31.83	17	145	6	8	0	1	0	4	3	-70	-70	-70	-70	-76	-76	-76	-76	-76	-70	-64	-64	-64	-70	-70	-76	-76	-76	-82	-82	-22	
2020-08-20 18:40:00	58.33467	10.94592	11	39	0	1	530	0	0	0.028	13.2	22	20.305	31.83	17.1	145	6	8	0	1	0	4	3	-75	-70	-70	-70	-76	-76	-76	-76	-70	-70	-64	-70	-76	-76	-82	-82	-82	-82	-88	-82	-70	
2020-08-20 18:50:00	58.33269	10.94025	11	40	0	1	530	0	0	0.028	13.2	22	20.305	31.87	16.9	140	6	8	0	1	0	4	3	-76	-70	-70	-70	-76	-76	-76	-70	-70	-70	-70	-70	-76	-76	-82	-82	-82	-88	-88	-88	-82	
2020-08-20 19:00:00	58.33065	10.93512	12	41	0	1	530	0	0	0.028	13.3	22	20.261	31.92	17	140	6	7	0	1	0	4	3	-77	-70	-70	-70	-70	-70	-70	-70	-70	-70	-76	-76	-76	-76	-82	-88	-88	-88	-88	-88	-82	
2020-08-20 19:10:00	58.32876	10.93047	13	42	0	2	550	0	0	0.028	13.2	22	20.305	31.95	16.9	130	5	6	0	1	0	4	3	-78	-70	-70	-70	-70	-64	-64	-70	-70	-76	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-82	
2020-08-20 19:25:00	58.32495	10.92432	13	43	0	2	550	0	0	0.028	13.2	21	20.366	32.04	16.9	125	6	7	0	1	0	4	3	-77	-64	-70	-64	-70	-64	-70	-70	-76	-76	-76	-76	-76	-76	-82	-88	-88	-88	-88	-82	-82	
2020-08-20 19:35:00	58.32216	10.92	13	44	0	2	550	0	0	0.028	13.2	22	20.372	32.08	17.1	115	5	7	0	1	0	4	3	-75	-64	-64	-64	-64	-70	-70	-70	-70	-76	-76	-70	-70	-70	-76	-82	-88	-88	-88	-88	-88	
2020-08-20 19:45:00	58.31937	10.91691	12	45	0	1	550	0	0	0.028	13.2	22	20.344	32.08	17.2	120	6	8	0	1	0	4	3	-75	-64	-64	-70	-64	-64	-76	-76	-70	-70	-70	-70	-70	-70	-76	-82	-88	-88	-88	-88	-88	
2020-08-20 20:00:00	58.31421	10.91145	15	46	0	3	550	0	0	0.028	13.2	21	20.312	32.12	17.2	115	6	8	0	1	0	4	3	-76	-64	-64	-70	-70	-70	-76	-76	-70	-70	-70	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	
2020-08-20 20:10:00	58.31073	10.90668	14	47	0	1	550	0	0	0.028	13.2	22	20.283	32.19	17.2	130	7	9	0	1	0	4	3	-76	-64	-64	-70	-70	-70	-76	-70	-70	-70	-70	-70	-70	-70	-82	-88	-88	-88	-88	-88	-88	
2020-08-20 20:20:00	58.30746	10.90152	13	48	0	1	550	0	0	0.028	13.2	22	20.254	32.32	17.2	120	7	9	0	1	0	4	3	-76	-64	-64	-70	-70	-70	-76	-76	-70	-70	-70	-70	-70	-76	-82	-88	-88	-88	-88	-88	-88	
2020-08-20 20:30:00	58.30386	10.8966	42	49	0	1	580	0	0	0.028	13.2	22	20.223	32.34	17.3	130	7	9	0	1	0	4	3	-76	-64	-64	-70	-70	-70	-76	-76	-76	-76	-76	-70	-70	-76	-76	-88	-88	-88	-88	-88	-88	
2020-08-20 20:40:00	58.3023	10.88676	13	50	0	1	550	0	0	0.028	13.2	23	20.182	32.41	17.3	125	7	9	0	1	0	4	3	-76	-64	-64	-70	-70	-70	-70	-70	-70	-76	-76	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	
2020-08-20 20:50:00	58.30104	10.8753	12	51	0	1	540	0	0	0.028	13.2	22	20.216	32.59	17.4	115	6	8	0	1	0	4	3	-75	-64	-64	-64	-64	-64	-70	-70	-64	-70	-76	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	
2020-08-20 21:00:00	58.29798	10.87029	13	52	0	1	550	0	0	0.028	13.2	22	20.189	32.69	17.2	120	6	8	0	1	0	4	3	-75	-64	-64	-64	-64	-64	-70	-64	-64	-76	-76	-76	-76	-76	-82	-82	-82	-88	-88	-88	-88	
2020-08-20 21:10:00	58.29564	10.86552	13	53	0	1	550	0	0	0.028	13.2	22	20.157	32.7	17.2	125	6	8	0	1	0	4	3	-74	-58	-64	-64	-64	-64	-70	-64	-64	-70	-76	-76	-76	-76	-82	-82	-82	-88	-88	-88	-88	
2020-08-20 21:20:00	58.29339	10.85697	13	54	0	1	550	0	0	0.028	13.2	22	20.139	32.81	17.4	145	8	10	0	1	0	4	3	-72	-58	-64	-64	-64	-64	-64	-70	-64	-64	-70	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	
2020-08-20 21:30:00	58.29384	10.84245	14	55	0	1	550	0	0	0.028	13.2	22	20.343	33.18	17.5	120	6	9	0	1	0	4	3	-70	-58	-58	-64	-64	-58	-64	-64	-64	-64	-64	-70	-70	-76	-76	-76	-76	-82	-82	-82	-82	
2020-08-20 21:55:00	58.28964	10.82103	14	57	0	3	550	0	0	0.028	13.2	21	20.391	33.89	17.4	125	7	8	0	1	0	4	3	-68	-58	-58	-58	-58	-58	-64	-64	-64	-64	-64	-64	-70	-76	-76	-76	-76	-76	-76	-76	-82	
2020-08-20 22:05:00	58.28949	10.81236	41	58	0	1	570	0	0	0.028	13.2	22	20.509	34.49	17.5	125	7	9	0	1	0	4	3	-69	-58	-58	-58	-64	-64	-64	-64	-64	-64	-64	-64	-70	-76	-76	-76	-76	-76	-76	-82	-82	
2020-08-20 22:14:59	58.28853	10.80552	13	59	0	1	550	0	0	0.028	13.2	23	20.622	34.99	17.5	115	6	7	0	1	0	4	3	-70	-58	-64	-64	-64	-64	-64	-64	-70	-70	-70	-64	-70	-70	-76	-76	-76	-76	-76	-82	-82	
2020-08-20 22:25:00	58.28748	10.79817	12	0	0	1	550	0	0	0.028	13.2	22	20.643	35.62	17.6	125	7	9	0	1	0	4	3	-70	-58	-64	-64	-64	-64	-64	-64	-70	-70	-70	-70	-64	-70	-76	-76	-76	-76	-76	-76	-76	
2020-08-20 22:35:00	58.28676	10.78983	13	1	0	1	550	0	0	0.028	13.2	23	20.993	36.77	17.6	125	7	10	0	1	0	4	3	-70	-64	-64	-64	-64	-64	-64	-70	-64	-70	-70	-70	-70	-70	-76	-76	-76	-76	-76	-76	-76	
2020-08-20 22:45:00	58.28646	10.78161	14	2	0	1	550	0	0	0.028	13.2	22	21.007	36.78	17.7	135	8	10	0	1	0	4	3	-69	-64	-64	-64	-64	-64	-64	-70	-64	-64	-70	-70	-70	-64	-70	-76	-76	-76	-76	-76	-76	
2020-08-20 22:55:00	58.28664	10.77399	14	3	0	1	550	0	0	0.028	13.2	23	21.005	36.91	17.7	135	8	10	0	1	0	4	3	-69	-64	-64	-64	-58	-64	-64	-64	-64	-64	-70	-70	-70	-64	-70	-70	-76	-76	-76	-76	-76	
2020-08-20 23:05:00	58.28646	10.76664	13	4	0	1	550	0	0	0.028	13.2	23	20.958	36.76	17.7	130	8	9	0	1	0	4	3	-69	-64	-64	-64	-64	-64	-64	-70	-64	-70	-70	-70	-70	-70	-64	-70	-76	-76	-76	-76	-76	
2020-08-20 23:15:00	58.28694	10.75959	13	5	0	1	550	0	0	0.028	13.2	23	20.899	36.41	17.8	140	6	9	0	1	0	4	3	-69	-64	-64	-64	-64	-64	-64	-70	-70	-64	-70	-70	-70	-70	-70	-70	-76	-76	-76	-76	-76	
2020-08-20 23:24:59	58.28745	10.7529	13	6	0	2	550	0	0	0.026	13.2	23	20.835	35.98	18	135	6	8	0	1	0	4	3	-69	-64	-64	-64	-64	-64	-64	-64	-64	-64	-70	-70	-70	-70	-70	-70	-76	-76	-76	-76	-76	
2020-08-20 23:35:00	58.29057	10.75062	12	7	0	1	540	0	0	0.028	13.2	23	20.806	35.92	18.1	155	7	9	0	1	0	4	3	-70	-64	-64	-58	-64	-58	-64	-70	-70	-70	-70	-70	-76	-70	-70	-70	-76	-76	-76	-76	-82	
2020-08-20 23:50:00	58.29924	10.7556	13	8	0	2	550	0	0	0.028	13.2	22	20.867	36.39	18.2	140	8	10	0	1	0	4	3	-70	-58	-64	-64	-64	-58	-64	-70	-70	-70	-70	-76	-70	-70	-70	-76	-76	-76	-76	-82	-82	
2020-08-21 00:15:00	58.30254	10.74363	14	10	0	0	550	0	0	0.028	13.2	22	20.808	35.16	18.2	140	7	8	0	1	0	4	3	-70	-58	-64	-64	-58	-58	-64	-64	-70	-70	-70	-70	-76	-70	-76	-76	-76	-76	-76	-82	-82	
2020-08-21 00:25:00	58.30446	10.73859	13	11	0	1	580	0	0	0.028	13.3	23	20.782	34.86	18.3	135	7	8	0	1	0	4	3	-70	-58	-64	-58	-58	-58	-64	-70	-70	-70	-70	-70	-76	-76	-76	-76	-76	-76	-82	-82	-82	
2020-08-21 00:40:00	58.3068	10.73286	12	12	0	1	540	0	0	0.028	13.2	22	20.759	34.55	18.4	155	5	6	0	1	0	4	3	-74	-64	-64	-64	-64	-70	-70	-70	-70	-70	-76	-76	-76	-76	-76	-76	-82	-76	-82	-82	-82	
2020-08-21 00:50:00	58.31073	10.73166	12	13	0	1	540	0	0	0.028	13.2	22	20.751	34.44	18.5	160	5	7	0	1	0	4	3	-70	-58	-58	-58	-58	-58	-64	-70	-70	-70	-70	-70	-70	-76	-76	-76	-76	-76	-82	-82	-82	
2020-08-21 01:00:00	58.31382	10.72929	12	14	0	1	550	0	0	0.028	13.2	23	20.74	34.34	18.6	175	6	6	0	1	0	4	3	-70	-58	-58	-64	-58	-58	-64	-70	-70	-70	-70	-70	-70	-76	-70	-76	-76	-76	-82	-82	-82	
2020-08-21 01:10:00	58.31724	10.72686	13	15	0	1	550	0	0	0.028	13.2	23	20.722	34.26	18.7	175	6	7	0	1	0	4	3	-71	-64	-58	-64	-58	-64	-64	-70	-70	-70	-70	-70	-70	-70	-70	-76	-76	-82	-82	-82	-82	
2020-08-21 01:19:59	58.32087	10.72506	13	16	0	2	550	0	0	0.026	13.2	23	20.711	34.3	18.7	190	6	7	0	1	0	4	3	-71	-64	-58	-64	-58	-64	-64	-70	-70	-70	-70	-70	-70	-70	-70	-76	-76	-82	-82	-82	-82	
2020-08-21 01:30:00	58.32477	10.72386	13	17	0	1	550	0	0	0.028	13.2	23	20.676	34.31	18.8	190	5	7	0	1	0	4	3	-71	-64	-58	-64	-58	-58	-64	-70	-70	-70	-76	-70	-70	-70	-70	-76	-82	-82	-82	-82	-82	
